NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33,V33
CANTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,27795000,1085000,5932000,20778000,26607000,15110000,9392000,1777
CAPITOL REGION EDUCATION COUN,Connecticut,CT,7,11,1,151942000,5074000,86075000,60793000,40089000,32154000,31625000,-3
CHAPLIN SCHOOL DISTRICT,Connecticut,CT,1,11,1,3941000,303000,2256000,1382000,3742000,2028000,1494000,187
CHESHIRE SCHOOL DISTRICT,Connecticut,CT,3,11,1,72874000,3191000,15187000,54496000,70582000,40787000,29358000,4798
CHESTER SCHOOL DISTRICT,Connecticut,CT,1,11,1,4856000,144000,1007000,3705000,4856000,2763000,1823000,275
CLINTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,35021000,1845000,8868000,24308000,34611000,18550000,13827000,2036
COLCHESTER SCHOOL DISTRICT,Connecticut,CT,3,11,1,45050000,3254000,18828000,22968000,42645000,24532000,17677000,3077
COLEBROOK SCHOOL DISTRICT,Connecticut,CT,1,11,1,2146000,110000,611000,1425000,2086000,1112000,795000,112
COLUMBIA SCHOOL DISTRICT,Connecticut,CT,1,11,1,13226000,643000,3491000,9092000,12642000,5311000,3239000,539
COOPERATIVE EDUCATIONAL SERVI,Connecticut,CT,7,11,1,33077000,522000,10948000,21607000,12504000,6597000,6597000,-3
CORNWALL SCHOOL DISTRICT,Connecticut,CT,1,11,1,3395000,25000,346000,3024000,3275000,1711000,1225000,115
COVENTRY SCHOOL DISTRICT,Connecticut,CT,3,11,1,29975000,2001000,10941000,17033000,29138000,15188000,11312000,1835
CROMWELL SCHOOL DISTRICT,Connecticut,CT,3,11,1,35820000,2131000,8852000,24837000,34072000,18501000,13935000,2022
DANBURY SCHOOL DISTRICT,Connecticut,CT,3,11,1,145941000,12991000,41710000,91240000,145417000,82863000,63020000,10345
DARIEN SCHOOL DISTRICT,Connecticut,CT,3,11,1,93224000,1587000,11828000,79809000,88203000,51578000,37951000,4839
DEEP RIVER SCHOOL DISTRICT,Connecticut,CT,1,11,1,5988000,566000,2034000,3388000,5986000,3119000,2148000,351
DERBY SCHOOL DISTRICT,Connecticut,CT,3,11,1,23015000,2494000,8313000,12208000,22753000,11232000,7887000,1466
EAST GRANBY SCHOOL DISTRICT,Connecticut,CT,3,11,1,15954000,519000,2654000,12781000,16090000,8369000,5966000,891
EAST HADDAM SCHOOL DISTRICT,Connecticut,CT,3,11,1,23532000,1142000,5782000,16608000,22443000,11402000,8117000,1339
EAST HAMPTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,32000000,2046000,10275000,19679000,31090000,17364000,12594000,1970
EAST HARTFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,115282000,17718000,54433000,43131000,117487000,67243000,50431000,7100
EAST HAVEN SCHOOL DISTRICT,Connecticut,CT,3,11,1,61170000,6205000,24442000,30523000,58142000,25441000,16398000,3413
EAST LYME SCHOOL DISTRICT,Connecticut,CT,3,11,1,48865000,1813000,10608000,36444000,47063000,26098000,19181000,3061
EAST WINDSOR SCHOOL DISTRICT,Connecticut,CT,3,11,1,24068000,1998000,7420000,14650000,24202000,12085000,8937000,1329
EASTERN CONNECTICUT REGIONAL,Connecticut,CT,7,11,1,25406000,9441000,7273000,8692000,6998000,3142000,3142000,-3
EASTFORD SCHOOL DISTRICT,Connecticut,CT,1,11,1,4122000,284000,1356000,2482000,4122000,1771000,1399000,179
EASTON SCHOOL DISTRICT,Connecticut,CT,1,11,1,19487000,335000,2498000,16654000,17827000,9727000,7967000,1101
ELLINGTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,35624000,2070000,11870000,21684000,34645000,19487000,14013000,2726
ENFIELD SCHOOL DISTRICT,Connecticut,CT,3,11,1,86822000,9601000,33368000,43853000,84677000,51774000,37229000,5887
ESSEX SCHOOL DISTRICT,Connecticut,CT,1,11,1,9094000,140000,1032000,7922000,8623000,4734000,3293000,593
FAIRFIELD SCHOOL DISTRICT,Connecticut,CT,3,11,1,189577000,4691000,22238000,162648000,177890000,100239000,66698000,10182
FARMINGTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,66389000,1971000,8129000,56289000,63961000,37166000,28311000,4129
FRANKLIN SCHOOL DISTRICT,Connecticut,CT,1,11,1,4379000,258000,1189000,2932000,4352000,1853000,1452000,222
GLASTONBURY SCHOOL DISTRICT,Connecticut,CT,3,11,1,111003000,3522000,19270000,88211000,110755000,60552000,40768000,6809
GRANBY SCHOOL DISTRICT,Connecticut,CT,3,11,1,35361000,1456000,8226000,25679000,32476000,17743000,12465000,2240
GREENWICH SCHOOL DISTRICT,Connecticut,CT,3,11,1,188614000,4449000,20740000,163425000,189232000,111357000,82469000,8847
GRISWOLD SCHOOL DISTRICT,Connecticut,CT,3,11,1,44475000,2931000,24400000,17144000,43206000,17570000,13377000,2005
GROTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,88021000,7933000,31985000,48103000,87784000,49574000,34896000,4969
GUILFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,60146000,1566000,8211000,50369000,58004000,32486000,22930000,3678
HAMDEN SCHOOL DISTRICT,Connecticut,CT,3,11,1,125910000,8975000,33214000,83721000,121385000,59313000,42586000,5983
HAMPTON SCHOOL DISTRICT,Connecticut,CT,1,11,1,2711000,300000,1473000,938000,2710000,1498000,1118000,140
HARTFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,456412000,72998000,296160000,87254000,471360000,205100000,136339000,21021
HARTLAND SCHOOL DISTRICT,Connecticut,CT,3,11,1,5060000,312000,1494000,3254000,4947000,1904000,1403000,222
HEBRON SCHOOL DISTRICT,Connecticut,CT,1,11,1,14291000,1350000,7258000,5683000,13932000,8144000,5899000,1136
KENT SCHOOL DISTRICT,Connecticut,CT,1,11,1,5979000,90000,767000,5122000,5562000,3077000,2255000,287
KILLINGLY SCHOOL DISTRICT,Connecticut,CT,3,11,1,44450000,4556000,18611000,21283000,44159000,23493000,15783000,2685
LEBANON SCHOOL DISTRICT,Connecticut,CT,3,11,1,21583000,1577000,7179000,12827000,20848000,10886000,8461000,1403
LEDYARD SCHOOL DISTRICT,Connecticut,CT,3,11,1,38249000,2791000,15164000,20294000,38139000,21629000,15328000,2616
LISBON SCHOOL DISTRICT,Connecticut,CT,3,11,1,11304000,903000,4359000,6042000,11082000,4429000,3384000,534
LITCHFIELD SCHOOL DISTRICT,Connecticut,CT,3,11,1,20457000,746000,2839000,16872000,19139000,10424000,7007000,1169
MADISON SCHOOL DISTRICT,Connecticut,CT,3,11,1,58470000,1686000,6623000,50161000,57378000,31098000,21656000,3606
MANCHESTER SCHOOL DISTRICT,Connecticut,CT,3,11,1,123125000,12249000,37750000,73126000,119820000,62631000,43019000,6812
MANSFIELD SCHOOL DISTRICT,Connecticut,CT,1,11,1,24624000,2289000,11012000,11323000,24592000,14240000,10865000,1327
MARLBOROUGH SCHOOL DISTRICT,Connecticut,CT,1,11,1,8890000,639000,3432000,4819000,8390000,5234000,3991000,675
MERIDEN SCHOOL DISTRICT,Connecticut,CT,3,11,1,134298000,18081000,66916000,49301000,132606000,68073000,47445000,8294
MIDDLETOWN SCHOOL DISTRICT,Connecticut,CT,3,11,1,94693000,7224000,27527000,59942000,89719000,46723000,32913000,5193
MILFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,125391000,5621000,20627000,99143000,122552000,67114000,52770000,6963
MONROE SCHOOL DISTRICT,Connecticut,CT,3,11,1,62761000,2581000,11289000,48891000,60691000,33186000,24476000,3755
MONTVILLE SCHOOL DISTRICT,Connecticut,CT,3,11,1,45623000,3582000,18146000,23895000,43620000,25431000,18140000,2664
NAUGATUCK SCHOOL DISTRICT,Connecticut,CT,3,11,1,72283000,8549000,32749000,30985000,71371000,37216000,26687000,4660
NEW BRITAIN SCHOOL DISTRICT,Connecticut,CT,3,11,1,176868000,36741000,94272000,45855000,167839000,92603000,71740000,10131
NEW CANAAN SCHOOL DISTRICT,Connecticut,CT,3,11,1,81719000,1566000,8874000,71279000,82760000,47663000,31861000,4131
NEW FAIRFIELD SCHOOL DISTRICT,Connecticut,CT,3,11,1,44652000,1666000,7927000,35059000,42665000,23790000,16606000,2921
NEW HARTFORD SCHOOL DISTRICT,Connecticut,CT,1,11,1,9600000,680000,3571000,5349000,9378000,5284000,4253000,608
NEW HAVEN SCHOOL DISTRICT,Connecticut,CT,3,11,1,464719000,76597000,268251000,119871000,442794000,189204000,133956000,20003
NEW LONDON SCHOOL DISTRICT,Connecticut,CT,3,11,1,58267000,9333000,42534000,6400000,58684000,28973000,18210000,3071
NEW MILFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,73889000,4108000,18480000,51301000,70112000,38590000,27697000,4754
NEWINGTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,74011000,2727000,18122000,53162000,73214000,41443000,28920000,4425
NEWTOWN SCHOOL DISTRICT,Connecticut,CT,3,11,1,92130000,2520000,20686000,68924000,101447000,44724000,30993000,5451
NORFOLK SCHOOL DISTRICT,Connecticut,CT,3,11,1,2837000,84000,533000,2220000,2831000,1469000,973000,141
NORTH BRANFORD SCHOOL DISTRIC,Connecticut,CT,3,11,1,36987000,1792000,10671000,24524000,34794000,18717000,12654000,2290
NORTH CANAAN SCHOOL DISTRICT,Connecticut,CT,1,11,1,6224000,412000,2443000,3369000,6038000,3200000,2347000,318
NORTH HAVEN SCHOOL DISTRICT,Connecticut,CT,3,11,1,56869000,2125000,8802000,45942000,54366000,29219000,19494000,3586
NORTH STONINGTON SCHOOL DISTR,Connecticut,CT,3,11,1,14285000,795000,4031000,9459000,13764000,7589000,5698000,796
NORWALK SCHOOL DISTRICT,Connecticut,CT,3,11,1,208629000,9119000,36209000,163301000,200440000,111254000,81278000,11061
NORWICH SCHOOL DISTRICT,Connecticut,CT,3,11,1,97681000,11781000,51858000,34042000,118911000,28684000,21051000,3806
OLD SAYBROOK SCHOOL DISTRICT,Connecticut,CT,3,11,1,26488000,858000,3083000,22547000,25482000,14809000,10141000,1569
ORANGE SCHOOL DISTRICT,Connecticut,CT,1,11,1,21458000,517000,2985000,17956000,20992000,11569000,8600000,1281
OXFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,33013000,1498000,7392000,24123000,31575000,16115000,11496000,2200
PLAINFIELD SCHOOL DISTRICT,Connecticut,CT,3,11,1,42325000,4362000,18650000,19313000,41025000,23924000,16639000,2626
PLAINVILLE SCHOOL DISTRICT,Connecticut,CT,3,11,1,46579000,3067000,18447000,25065000,44540000,22907000,16676000,2465
PLYMOUTH SCHOOL DISTRICT,Connecticut,CT,3,11,1,30576000,2589000,13366000,14621000,29107000,13821000,10142000,1730
POMFRET SCHOOL DISTRICT,Connecticut,CT,1,11,1,12493000,948000,4258000,7287000,12490000,4460000,3746000,513
PORTLAND SCHOOL DISTRICT,Connecticut,CT,3,11,1,22657000,1266000,5655000,15736000,21417000,11448000,7704000,1404
PRESTON SCHOOL DISTRICT,Connecticut,CT,1,11,1,12472000,682000,3789000,8001000,12005000,4895000,3573000,430
LEARN,Connecticut,CT,7,11,1,39575000,618000,30116000,8841000,22795000,6393000,6393000,-3
PUTNAM SCHOOL DISTRICT,Connecticut,CT,3,11,1,20520000,2840000,9488000,8192000,20955000,11941000,8210000,1293
REDDING SCHOOL DISTRICT,Connecticut,CT,1,11,1,31039000,518000,2905000,27616000,23839000,14090000,11891000,1243
EDUCATION CONNECTION,Connecticut,CT,7,11,1,15993000,4579000,5320000,6094000,2330000,1110000,977000,-3
REGIONAL SCHOOL DISTRICT 06,Connecticut,CT,3,11,1,19098000,615000,2633000,15850000,18469000,10328000,7076000,1046
REGIONAL SCHOOL DISTRICT 10,Connecticut,CT,3,11,1,39128000,1548000,10858000,26722000,38314000,21183000,14653000,2761
REGIONAL SCHOOL DISTRICT 12,Connecticut,CT,3,11,1,22879000,575000,2339000,19965000,22499000,12489000,8485000,931
REGIONAL SCHOOL DISTRICT 13,Connecticut,CT,3,11,1,38679000,1482000,9436000,27761000,36770000,20453000,13193000,2041
REGIONAL SCHOOL DISTRICT 14,Connecticut,CT,3,11,1,34407000,1323000,6186000,26898000,33299000,17891000,11811000,2081
REGIONAL SCHOOL DISTRICT 15,Connecticut,CT,3,11,1,69843000,1774000,9678000,58391000,67695000,35739000,25340000,4429
REGIONAL SCHOOL DISTRICT 16,Connecticut,CT,3,11,1,44429000,2880000,15216000,26333000,41987000,22523000,15842000,2536
REGIONAL SCHOOL DISTRICT 17,Connecticut,CT,3,11,1,42010000,1697000,7776000,32537000,40420000,21368000,15299000,2477
REGIONAL SCHOOL DISTRICT 18,Connecticut,CT,3,11,1,31525000,585000,3417000,27523000,30129000,16739000,10684000,1493
REGIONAL SCHOOL DISTRICT 11,Connecticut,CT,2,11,1,7003000,305000,639000,6059000,7042000,3132000,2191000,274
REGIONAL SCHOOL DISTRICT 01,Connecticut,CT,2,11,1,12254000,1159000,1268000,9827000,11880000,6158000,4045000,502
REGIONAL SCHOOL DISTRICT 04,Connecticut,CT,2,11,1,19410000,823000,3009000,15578000,18017000,9041000,6122000,973
REGIONAL SCHOOL DISTRICT 05,Connecticut,CT,2,11,1,46270000,803000,4412000,41055000,42547000,22642000,15238000,2475
REGIONAL SCHOOL DISTRICT 07,Connecticut,CT,2,11,1,19838000,144000,1908000,17786000,19176000,9157000,6387000,1169
REGIONAL SCHOOL DISTRICT 08,Connecticut,CT,2,11,1,28047000,439000,2629000,24979000,26530000,14252000,10716000,1765
REGIONAL SCHOOL DISTRICT 09,Connecticut,CT,2,11,1,24447000,323000,2156000,21968000,23005000,11763000,9565000,968
RIDGEFIELD SCHOOL DISTRICT,Connecticut,CT,3,11,1,98538000,2328000,10385000,85825000,92432000,48887000,35516000,5421
ROCKY HILL SCHOOL DISTRICT,Connecticut,CT,3,11,1,38337000,1655000,6589000,30093000,38615000,22582000,16247000,2580
SALEM SCHOOL DISTRICT,Connecticut,CT,1,11,1,11105000,652000,3587000,6866000,11109000,4322000,3252000,461
SALISBURY SCHOOL DISTRICT,Connecticut,CT,1,11,1,7090000,156000,679000,6255000,6765000,3709000,2836000,310
SCOTLAND SCHOOL DISTRICT,Connecticut,CT,1,11,1,3168000,320000,2228000,620000,2904000,1697000,1276000,143
SEYMOUR SCHOOL DISTRICT,Connecticut,CT,3,11,1,36373000,2752000,11706000,21915000,44327000,18892000,12758000,2413
SHARON SCHOOL DISTRICT,Connecticut,CT,1,11,1,5106000,92000,528000,4486000,4863000,2643000,1901000,197
SHELTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,85439000,2721000,12101000,70617000,85652000,43227000,29542000,5291
SHERMAN SCHOOL DISTRICT,Connecticut,CT,1,11,1,9807000,281000,923000,8603000,9234000,4116000,3434000,408
SIMSBURY SCHOOL DISTRICT,Connecticut,CT,3,11,1,75533000,2830000,12219000,60484000,73871000,43326000,29703000,4760
SOMERS SCHOOL DISTRICT,Connecticut,CT,3,11,1,24617000,1399000,8376000,14842000,23007000,13260000,9789000,1630
SOUTH WINDSOR SCHOOL DISTRICT,Connecticut,CT,3,11,1,77042000,3615000,19064000,54363000,74220000,41008000,28528000,4557
SOUTHINGTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,98483000,5971000,27358000,65154000,93434000,52268000,38641000,6798
SPRAGUE SCHOOL DISTRICT,Connecticut,CT,1,11,1,7430000,722000,3041000,3667000,7431000,3296000,2543000,371
STAFFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,31421000,2635000,12956000,15830000,29706000,15765000,11316000,1854
STAMFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,304013000,12786000,45924000,245303000,293830000,158465000,104982000,15309
STERLING SCHOOL DISTRICT,Connecticut,CT,1,11,1,9417000,845000,3505000,5067000,9024000,3761000,2941000,482
STONINGTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,39651000,1593000,5332000,32726000,37962000,20451000,14461000,2491
STRATFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,119144000,8717000,29703000,80724000,113311000,62425000,43342000,7283
SUFFIELD SCHOOL DISTRICT,Connecticut,CT,3,11,1,37750000,1878000,9209000,26663000,36293000,21102000,15851000,2509
THOMASTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,18014000,1495000,6920000,9599000,17495000,8747000,6419000,1122
THOMPSON SCHOOL DISTRICT,Connecticut,CT,3,11,1,19990000,1941000,8782000,9267000,19341000,9832000,6054000,1263
TOLLAND SCHOOL DISTRICT,Connecticut,CT,3,11,1,43442000,2658000,13984000,26800000,41314000,22111000,16541000,3052
TORRINGTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,77855000,7561000,30798000,39496000,74751000,36256000,27016000,4511
TRUMBULL SCHOOL DISTRICT,Connecticut,CT,3,11,1,110030000,3564000,15187000,91279000,127063000,61890000,42545000,6977
UNION SCHOOL DISTRICT,Connecticut,CT,1,11,1,2265000,86000,778000,1401000,2266000,704000,498000,81
VERNON SCHOOL DISTRICT,Connecticut,CT,3,11,1,62582000,5820000,23849000,32913000,64875000,34837000,23513000,3598
VOLUNTOWN SCHOOL DISTRICT,Connecticut,CT,1,11,1,7046000,533000,2827000,3686000,6937000,3151000,2063000,312
WALLINGFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,106722000,6081000,31857000,68784000,105262000,60671000,41697000,6557
WATERBURY SCHOOL DISTRICT,Connecticut,CT,3,11,1,308759000,53226000,165205000,90328000,353725000,148316000,90419000,18152
WATERFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,59853000,1798000,8076000,49979000,68624000,26959000,19536000,2800
WATERTOWN SCHOOL DISTRICT,Connecticut,CT,3,11,1,57871000,3602000,25505000,28764000,54144000,23116000,16051000,3176
WEST HARTFORD SCHOOL DISTRICT,Connecticut,CT,3,11,1,162004000,8705000,31365000,121934000,159922000,91871000,60005000,10222
WEST HAVEN SCHOOL DISTRICT,Connecticut,CT,3,11,1,110741000,13698000,48660000,48383000,106205000,55924000,37424000,6196
WESTBROOK SCHOOL DISTRICT,Connecticut,CT,3,11,1,19072000,281000,2049000,16742000,16897000,9537000,6801000,946
WESTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,59978000,1076000,5053000,53849000,55686000,27586000,18528000,2519
WESTPORT SCHOOL DISTRICT,Connecticut,CT,3,11,1,128912000,2647000,12216000,114049000,120669000,66755000,45375000,5775
WETHERSFIELD SCHOOL DISTRICT,Connecticut,CT,3,11,1,60535000,3058000,13069000,44408000,59771000,34315000,24488000,3798
WILLINGTON SCHOOL DISTRICT,Connecticut,CT,1,11,1,8950000,821000,4046000,4083000,8933000,4886000,3447000,511
WILTON SCHOOL DISTRICT,Connecticut,CT,3,11,1,84085000,1569000,9046000,73470000,80331000,44863000,31216000,4320
WINCHESTER SCHOOL DISTRICT,Connecticut,CT,1,11,1,23529000,2462000,9264000,11803000,23560000,8541000,5902000,945
WINDHAM SCHOOL DISTRICT,Connecticut,CT,3,11,1,61182000,12328000,33307000,15547000,60777000,31017000,23652000,3377
WINDSOR SCHOOL DISTRICT,Connecticut,CT,3,11,1,73796000,5078000,17865000,50853000,72535000,39288000,25608000,3625
WINDSOR LOCKS SCHOOL DISTRICT,Connecticut,CT,3,11,1,34440000,1850000,8052000,24538000,35124000,19043000,13373000,1785
WOLCOTT SCHOOL DISTRICT,Connecticut,CT,3,11,1,40297000,3636000,16606000,20055000,38494000,20610000,15762000,2741
WOODBRIDGE SCHOOL DISTRICT,Connecticut,CT,1,11,1,13843000,475000,1822000,11546000,13294000,7057000,5754000,723
WOODSTOCK SCHOOL DISTRICT,Connecticut,CT,1,11,1,18452000,1590000,6280000,10582000,17681000,7256000,5121000,925
NORWICH FREE ACADEMY,Connecticut,CT,2,11,1,60000,44000,4000,12000,10882000,10882000,10882000,2381
THE GILBERT SCHOOL,Connecticut,CT,2,11,1,255000,48000,2000,205000,2517000,2378000,2311000,325
WOODSTOCK ACADEMY,Connecticut,CT,2,11,1,5000,0,0,5000,4889000,4889000,4889000,1096
COMMITTEE FOR SHARED SERVICES,Connecticut,CT,7,11,0,526000,526000,0,0,643000,643000,643000,-2
PROJECT OCEANOLOGY,Connecticut,CT,7,11,0,712000,0,712000,0,0,0,0,-2
CHARTER SCHOOL OF WILMINGTON,Delaware,DE,2,11,1,9159000,142000,5891000,3126000,8831000,5190000,3873000,970
POSITIVE OUTCOMES CHARTER SCHOOL,Delaware,DE,2,11,1,2579000,523000,1731000,325000,2456000,1233000,925000,117
EAST SIDE CHARTER SCHOOL,Delaware,DE,1,11,1,5727000,880000,2876000,1971000,5663000,2631000,2155000,388
CAMPUS COMMUNITY CHARTER SCHOOL,Delaware,DE,3,11,1,6199000,631000,4650000,918000,6004000,3192000,2588000,601
EDISON (THOMAS A.) CHARTER SCHOOL,Delaware,DE,1,11,1,9023000,2224000,4396000,2403000,9542000,4196000,3252000,755
SUSSEX ACADEMY OF ARTS & SCIENCES,Delaware,DE,1,11,1,3139000,108000,2394000,637000,3054000,1451000,1146000,329
KUUMBA ACADEMY CHARTER SCHOOL,Delaware,DE,1,11,1,3484000,906000,1697000,881000,3413000,1514000,1133000,253
NEWARK CHARTER SCHOOL,Delaware,DE,1,11,1,13364000,485000,8637000,4242000,12189000,6304000,5033000,1336
DELAWARE MILITARY ACADEMY,Delaware,DE,2,11,1,5552000,261000,3314000,1977000,5133000,2307000,1907000,556
ACADEMY OF DOVER CHARTER SCHOOL,Delaware,DE,1,11,1,3066000,659000,2062000,345000,3114000,1210000,890000,263
PROVIDENCE CREEK ACADEMY CHARTER SCHOOL,Delaware,DE,1,11,1,6290000,700000,4597000,993000,6111000,3145000,2050000,696
MOT CHARTER SCHOOL,Delaware,DE,1,11,1,6662000,359000,4998000,1305000,6015000,3041000,2154000,675
DELAWARE ADOLESCENT PROGRAM INC. (DAPI),Delaware,DE,N,11,1,-1,-1,-1,-1,-1,-1,-1,-2
CORRECTIONS - DOE,Delaware,DE,N,11,1,-2,-2,-2,-2,-2,-2,-2,-2
DEPT. OF SVS. FOR CHILDREN YOUTH & THEIR FAMILIES,Delaware,DE,N,11,1,-2,-2,-2,-2,-2,-2,-2,-2
MOYER (MAURICE J.) ACADEMY,Delaware,DE,3,11,1,2817000,520000,1405000,892000,3005000,1158000,754000,202
FAMILY FOUNDATIONS ACADEMY,Delaware,DE,1,11,1,5424000,244000,3536000,1644000,5238000,2107000,1369000,622
PENCADER BUSINESS AND FINANCE CHARTER HIGH SCHOOL,Delaware,DE,2,11,1,6383000,336000,3953000,2094000,6398000,2360000,1868000,616
ODYSSEY CHARTER SCHOOL,Delaware,DE,1,11,1,4335000,106000,2847000,1382000,4193000,1729000,1318000,438
DELAWARE COLLEGE PREPARATORY ACADEMY,Delaware,DE,1,11,1,2622000,485000,1401000,736000,2445000,910000,654000,244
PRESTIGE ACADEMY,Delaware,DE,1,11,1,2676000,447000,1471000,758000,2638000,1048000,642000,243
DELAWARE ACADEMY OF PUBLIC SAFETY AND SECURITY,Delaware,DE,6,11,1,249000,0,0,249000,214000,102000,44000,-2
LAS AMERICAS ASPIRA ACADEMY,Delaware,DE,6,11,1,133000,0,0,133000,114000,52000,24000,-2
REACH ACADEMY FOR GIRLS,Delaware,DE,1,11,1,2267000,303000,1272000,692000,2217000,821000,821000,221
GATEWAY LAB SCHOOL,Delaware,DE,N,11,1,-2,-2,-2,-2,-2,-2,-2,-2
APPOQUINIMINK SCHOOL DISTRICT,Delaware,DE,3,11,1,130371000,5677000,97766000,26928000,121077000,54702000,40990000,9319
CAPE HENLOPEN SCHOOL DISTRICT,Delaware,DE,3,11,1,88973000,8738000,43916000,36319000,91028000,40387000,26804000,4634
CAESAR RODNEY SCHOOL DISTRICT,Delaware,DE,3,11,1,118966000,10683000,84538000,23745000,113784000,48019000,34064000,7587
CAPITAL SCHOOL DISTRICT,Delaware,DE,3,11,1,96884000,15737000,55549000,25598000,98863000,45611000,33315000,6321
CHRISTINA SCHOOL DISTRICT,Delaware,DE,3,11,1,251992000,32952000,119935000,99105000,292123000,139530000,101302000,17190
COLONIAL SCHOOL DISTRICT,Delaware,DE,3,11,1,130732000,16497000,68795000,45440000,136072000,69956000,47180000,9925
DELMAR SCHOOL DISTRICT,Delaware,DE,3,11,1,13508000,1149000,10015000,2344000,14199000,7535000,5320000,1282
INDIAN RIVER SCHOOL DISTRICT,Delaware,DE,3,11,1,119250000,14014000,62907000,42329000,122120000,59060000,42963000,8784
POLYTECH SCHOOL DISTRICT,Delaware,DE,5,11,1,22431000,1762000,14748000,5921000,22063000,8436000,5945000,1185
LAKE FOREST SCHOOL DISTRICT,Delaware,DE,3,11,1,50138000,5535000,35166000,9437000,53831000,23646000,16606000,3953
LAUREL SCHOOL DISTRICT,Delaware,DE,3,11,1,26555000,4017000,18842000,3696000,26430000,15360000,10710000,2194
MILFORD SCHOOL DISTRICT,Delaware,DE,3,11,1,53777000,6141000,38327000,9309000,66742000,26186000,19389000,4207
BRANDYWINE SCHOOL DISTRICT,Delaware,DE,3,11,1,160183000,15265000,79160000,65758000,171800000,84976000,56925000,10657
NEW CASTLE COUNTY VOCATIONAL-TECHNICAL SCHOOL DISTRICT,Delaware,DE,5,11,1,85141000,5909000,49491000,29741000,85052000,39118000,26837000,4723
RED CLAY CONSOLIDATED SCHOOL DISTRICT,Delaware,DE,3,11,1,231931000,27288000,105703000,98940000,226801000,117524000,86712000,15954
SEAFORD SCHOOL DISTRICT,Delaware,DE,3,11,1,50638000,8078000,34318000,8242000,46389000,22927000,15531000,3508
SMYRNA SCHOOL DISTRICT,Delaware,DE,3,11,1,72355000,6643000,56378000,9334000,67804000,29918000,20713000,4981
SUSSEX TECHNICAL SCHOOL DISTRICT,Delaware,DE,5,11,1,25909000,1429000,15076000,9404000,24391000,10633000,7411000,1295
WOODBRIDGE SCHOOL DISTRICT,Delaware,DE,3,11,1,29436000,4668000,19396000,5372000,28336000,15200000,10354000,2179
ARTS AND TECHNOLOGY PCS,District of Columbia,DC,1,11,1,11103000,2144000,0,8959000,10202000,5444000,3254000,559
BOOKER T. WASHINGTON PCS,District of Columbia,DC,2,11,1,5807000,551000,0,5256000,4137000,3090000,1706000,230
CARLOS ROSARIO INTERNATIONAL PCS,District of Columbia,DC,N,11,1,16519000,800000,0,15719000,14969000,0,0,-2
CESAR CHAVEZ PUBLIC PCS,District of Columbia,DC,3,11,1,27558000,3093000,0,24465000,42515000,12126000,7132000,1426
CHILDREN STUDIO SCHOOL PCS,District of Columbia,DC,N,11,1,-2,-2,-2,-2,-2,-2,-2,-2
COMMUNITY ACADEMY PCS,District of Columbia,DC,1,11,1,30778000,3438000,0,27340000,29729000,14829000,9254000,1794
FRIENDSHIP PCS,District of Columbia,DC,3,11,1,67820000,9999000,0,57821000,64095000,32031000,21734000,3979
ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,District of Columbia,DC,1,11,1,6636000,980000,0,5656000,6262000,3607000,2692000,350
HOSPITALITY PCS,District of Columbia,DC,2,11,1,3589000,367000,0,3222000,3910000,2794000,949000,154
HYDE LEADERSHIP PCS,District of Columbia,DC,3,11,1,13743000,1746000,0,11997000,13661000,6646000,3795000,749
IDEAL ACADEMY PCS,District of Columbia,DC,3,11,1,6585000,933000,0,5652000,5150000,3675000,2890000,406
INTEGRATED DESIGN ELECTRONICS ACADEMY (IDEA),District of Columbia,DC,2,11,1,7466000,1440000,0,6026000,9166000,3799000,2445000,389
MAYA ANGELOU PCS,District of Columbia,DC,3,11,1,11284000,1096000,0,10188000,10016000,6409000,3502000,624
MERIDIAN PCS,District of Columbia,DC,1,11,1,9957000,1034000,0,8923000,5493000,3955000,2617000,522
