NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33,V33
LOST RIVER CAREER COOPERATIVE,Indiana,IN,7,13,1,1291000,0,193000,1098000,1178000,656000,571000,-2
JOSHUA ACADEMY,Indiana,IN,1,13,1,2225000,331000,1488000,406000,1929000,1044000,655000,242
BURRIS LABORATORY SCHOOL,Indiana,IN,3,13,1,4570000,171000,4399000,0,4799000,2745000,2745000,612
NORTHERN IN EDUCATION CENTER,Indiana,IN,7,13,1,-1,-1,-1,-1,-1,-1,-1,-2
IN ACAD FOR SCI MATH HUMANITIES,Indiana,IN,2,13,1,7511000,209000,7302000,0,7634000,3351000,3351000,302
ANDREW J BROWN ACADEMY,Indiana,IN,1,13,1,5681000,990000,4667000,24000,5770000,148000,148000,667
RURAL COMMUNITY SCHOOLS INC,Indiana,IN,1,13,1,1153000,134000,932000,87000,1206000,649000,520000,135
CHARLES A TINDLEY ACCELERATED SCHL,Indiana,IN,3,13,1,6609000,949000,2747000,2913000,7795000,2094000,1351000,383
21ST CENTURY CHARTER SCH OF GARY,Indiana,IN,3,13,1,4966000,457000,4284000,225000,5277000,2081000,1454000,-9
EAST CHICAGO URBAN ENTERPRISE ACAD,Indiana,IN,1,13,1,3750000,527000,3203000,20000,3708000,1958000,1537000,446
KENNETH A CHRISTMON STEMM ACADEMY,Indiana,IN,1,13,1,2054000,386000,1664000,4000,2026000,980000,690000,203
SOUTHERN IN EDUCATION CENTER,Indiana,IN,7,13,1,-1,-1,-1,-1,-1,-1,-1,-2
INDPLS LIGHTHOUSE CHARTER SCHOOL,Indiana,IN,3,13,1,6170000,1629000,4423000,118000,5940000,2691000,2057000,663
GARY LIGHTHOUSE CHARTER SCHOOL,Indiana,IN,3,13,1,6952000,1543000,5282000,127000,7320000,3134000,2119000,716
MONUMENT LIGHTHOUSE CHARTER SCHOOL,Indiana,IN,3,13,1,5555000,1196000,4297000,62000,5564000,2329000,1725000,607
EAST CHICAGO LIGHTHOUSE CHARTER,Indiana,IN,3,13,1,5355000,955000,4251000,149000,5432000,2539000,1732000,575
LEAD COLLEGE PREP CHARTER,Indiana,IN,3,13,1,3352000,787000,2551000,14000,3591000,1488000,1100000,298
OPTIONS CHARTER SCH - NOBLESVILLE,Indiana,IN,2,13,1,1347000,54000,1158000,135000,1135000,658000,658000,159
CHALLENGE FOUNDATION ACADEMY,Indiana,IN,1,13,1,5675000,1915000,3293000,467000,5038000,2460000,1846000,482
HERRON CHARTER,Indiana,IN,2,13,1,5873000,536000,4515000,822000,7166000,3004000,1821000,640
HOPE ACADEMY,Indiana,IN,2,13,1,883000,2000,473000,408000,1055000,366000,238000,37
ADAMS CENTRAL COMMUNITY SCHOOLS,Indiana,IN,3,13,1,13621000,1547000,8585000,3489000,12869000,6480000,4261000,1214
GEIST MONTESSORI ACADEMY,Indiana,IN,1,13,1,1655000,154000,1429000,72000,1684000,775000,614000,290
STONEGATE EARLY CLG HS FOR SCI/TEC,Indiana,IN,N,13,1,-2,-2,-2,-2,-2,-2,-2,-2
WEST GARY LIGHTHOUSE CHARTER,Indiana,IN,3,13,1,6308000,1569000,4633000,106000,6739000,3091000,2189000,613
INDIANAPOLIS METROPOLITAN HIGH SCH,Indiana,IN,2,13,1,6156000,1478000,3227000,1451000,5662000,2220000,1325000,319
RENAISSANCE ACADEMY CHARTER SCHOOL,Indiana,IN,1,13,1,1333000,65000,1149000,119000,1257000,636000,421000,205
IMAGINE MASTER ACADEMY,Indiana,IN,1,13,1,6122000,891000,4874000,357000,7266000,2556000,1558000,716
INDIANA MATH AND SCIENCE ACADEMY,Indiana,IN,3,13,1,4916000,1022000,3679000,215000,4842000,1899000,1488000,541
THE INDIANAPOLIS PROJECT SCHOOL,Indiana,IN,N,13,1,-2,-2,-2,-2,-2,-2,-2,-2
HOOSIER ACADEMY - MUNCIE,Indiana,IN,1,13,1,813000,1000,790000,22000,862000,430000,328000,129
EAST CENTRAL EDUCATION SERVICE CTR,Indiana,IN,7,13,1,1131000,0,4000,1127000,1051000,402000,0,-2
ASPIRE CHARTER ACADEMY,Indiana,IN,1,13,1,7010000,1378000,5585000,47000,7049000,204000,204000,657
HOOSIER ACADEMY - INDIANAPOLIS,Indiana,IN,3,13,1,7816000,81000,3487000,4248000,6689000,1250000,925000,540
IMAGINE MASTER ON BROADWAY,Indiana,IN,1,13,1,3612000,615000,2958000,39000,4243000,1315000,821000,366
DR ROBERT H FAULKNER ACADEMY,Indiana,IN,1,13,1,1630000,304000,1297000,29000,1527000,735000,509000,194
BEACON ACADEMY,Indiana,IN,2,13,1,349000,15000,330000,4000,429000,255000,130000,33
IMAGINE LIFE SCIENCES ACAD - EAST,Indiana,IN,1,13,1,6265000,1187000,5006000,72000,7223000,2405000,1512000,639
ANDERSON PREPARATORY ACADEMY,Indiana,IN,3,13,1,7152000,773000,5871000,508000,6594000,3461000,2656000,931
OLD NATIONAL TRAIL SPEC SERV COOP,Indiana,IN,7,13,1,2779000,1754000,4000,1021000,2460000,1603000,578000,-2
PARKE-VERMILLION ED & TRNG INTER,Indiana,IN,7,13,1,-1,-1,-1,-1,-1,-1,-1,-2
WILSON EDUCATION CTR CORP,Indiana,IN,7,13,1,1681000,0,287000,1394000,1625000,635000,0,-2
HOOSIER ACAD VIRTUAL CHARTER,Indiana,IN,3,13,1,14451000,124000,13187000,1140000,11839000,2659000,2324000,3832
HAMMOND ACADEMY OF SCIENCE & TECH,Indiana,IN,3,13,1,3163000,169000,2707000,287000,4274000,1783000,1217000,469
THE BLOOMINGTON PROJECT SCHOOL,Indiana,IN,1,13,1,2469000,254000,1741000,474000,2159000,1165000,828000,269
IMAGINE LIFE SCIENCES ACAD - WEST,Indiana,IN,1,13,1,5699000,1122000,4450000,127000,5660000,1869000,1404000,616
INTERNATIONAL SCHOOL OF COLUMBUS,Indiana,IN,2,13,1,1078000,91000,396000,591000,1113000,486000,313000,128
PARAMOUNT SCHOOL OF EXCELLENCE INC,Indiana,IN,1,13,1,5050000,1458000,3532000,60000,9842000,1728000,1353000,536
XAVIER SCHOOL OF EXCELLENCE,Indiana,IN,1,13,1,2538000,473000,2050000,15000,2745000,1409000,1102000,368
DISCOVERY CHARTER SCHOOL,Indiana,IN,1,13,1,2726000,350000,2267000,109000,2816000,1288000,1098000,455
WABASH VALLEY EDUCATION CENTER,Indiana,IN,7,13,1,-1,-1,-1,-1,-1,-1,-1,-2
ANDREW ACADEMY,Indiana,IN,1,13,1,1887000,505000,1356000,26000,3247000,766000,599000,217
EXCEL CENTER FOR ADULT LEARNERS,Indiana,IN,2,13,1,8960000,866000,7250000,844000,8653000,4100000,0,1221
INDIANA MATH SCIENCE ACADEMY NORTH,Indiana,IN,3,13,1,4331000,908000,3288000,135000,4985000,1763000,1486000,519
PADUA ACADEMY,Indiana,IN,1,13,1,1757000,569000,1161000,27000,3919000,853000,612000,186
IN CONNECTIONS ACAD VIRTUAL PILOT,Indiana,IN,3,13,1,12328000,38000,12268000,22000,11504000,2914000,2323000,2748
ROCK CREEK COMMUNITY ACADEMY,Indiana,IN,3,13,1,3340000,501000,2459000,380000,3347000,1431000,1074000,426
ADAMS-WELLS SPECIAL SERVICES COOP,Indiana,IN,7,13,1,-1,-1,-1,-1,-1,-1,-1,-2
CAREER ACADEMY AT SOUTH BEND,Indiana,IN,2,13,1,3436000,514000,1850000,1072000,4317000,1744000,1103000,340
GARY MIDDLE COLLEGE,Indiana,IN,2,13,1,1782000,21000,1703000,58000,1749000,671000,324000,211
HANCOCK MADISON SHELBY ED SERVICES,Indiana,IN,N,13,1,11305000,4065000,10000,7230000,11467000,8249000,5209000,-2
SOUTHSIDE SP SRVS OF MARION CO,Indiana,IN,3,13,1,12210000,7035000,6000,5169000,10892000,5223000,3098000,112
INDIANA VIRTUAL SCHOOL,Indiana,IN,3,13,1,98000,0,98000,0,165000,0,0,36
TRI-TOWNSHIP CONS SCHOOL CORP,Indiana,IN,3,13,1,3818000,201000,2837000,780000,4183000,2185000,1395000,374
DAMAR CHARTER ACADEMY,Indiana,IN,3,13,1,2728000,578000,2083000,67000,2523000,1025000,764000,160
REGION 8 EDUCATION SERVICE CENTER,Indiana,IN,7,13,1,1202000,0,0,1202000,1322000,341000,0,-2
CSUSA MANUAL,Indiana,IN,2,13,1,5687000,1305000,4374000,8000,5298000,2473000,2118000,466
NEIGHBORS' NEW VISTAS HIGH SCHOOL,Indiana,IN,2,13,1,1446000,353000,956000,137000,1272000,753000,322000,138
EDPOWER ARLINGTON,Indiana,IN,2,13,1,9800000,3112000,6627000,61000,9707000,4623000,1969000,510
INDIANA CYBER CHARTER SCH INC,Indiana,IN,3,13,1,233000,28000,205000,0,443000,135000,0,80
THE EXCEL CENTER - ANDERSON,Indiana,IN,2,13,1,2736000,289000,2344000,103000,2523000,1046000,0,326
THE PERFORMING ARTS CONSERVATORY,Indiana,IN,N,13,1,-2,-2,-2,-2,-2,-2,-2,-2
NORTH CENTRAL PARKE COMM SCHL CORP,Indiana,IN,N,13,1,7931000,569000,4534000,2828000,6253000,3529000,2420000,-1
EDISON LEARNING ROOSEVELT,Indiana,IN,2,13,1,9288000,998000,7010000,1280000,9246000,4139000,2441000,681
ALEXANDRIA COM SCHOOL CORP,Indiana,IN,3,13,1,16128000,1121000,12256000,2751000,16410000,7548000,5519000,1538
THURGOOD MARSHALL LEADERSHIP ACAD,Indiana,IN,1,13,1,1355000,511000,780000,64000,1185000,442000,355000,124
CHRISTEL HOUSE DORS (DROPOUT RCVY),Indiana,IN,2,13,1,-1,-1,-1,-1,-1,-1,-1,200
INSPIRE ACADEMY - A SCH OF INQUIRY,Indiana,IN,N,13,1,-2,-2,-2,-2,-2,-2,-2,-2
THE GEORGE & VERONICA PHALEN ACAD,Indiana,IN,N,13,1,-2,-2,-2,-2,-2,-2,-2,-2
CARPE DIEM - MERIDIAN CAMPUS,Indiana,IN,3,13,1,1298000,426000,613000,259000,1530000,570000,432000,87
CSUSA HOWE,Indiana,IN,2,13,1,7792000,1782000,6003000,7000,7173000,2801000,2413000,609
CSUSA DONNAN,Indiana,IN,1,13,1,6042000,1787000,4236000,19000,5588000,2303000,1960000,372
TINDLEY PREPARATORY ACADEMY,Indiana,IN,1,13,1,2202000,641000,1143000,418000,2256000,934000,665000,174
CANAAN COMMUNITY ACADEMY,Indiana,IN,1,13,1,-1,-1,-1,-1,-1,-1,-1,93
NORTHWEST IN EDUCATION CENTER,Indiana,IN,7,13,1,747000,0,23000,724000,765000,301000,0,-2
SMITH ACADEMY FOR EXCELLENCE,Indiana,IN,3,13,1,604000,127000,470000,7000,569000,0,0,69
NEXT STEP SCHOOL CORPORATION,Indiana,IN,N,13,1,-2,-2,-2,-2,-2,-2,-2,-2
RIPLEY-OHIO-DEARBORN SP ED COOP,Indiana,IN,7,13,1,13146000,3400000,70000,9676000,2823000,1575000,647000,-2
CENTRAL IN EDUCATION SERVICE CTR,Indiana,IN,7,13,1,9477000,0,2200000,7277000,8715000,2643000,599000,-2
ANDERSON COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,101971000,11657000,56958000,33356000,81188000,38263000,27289000,6918
ARGOS COMMUNITY SCHOOLS,Indiana,IN,3,13,1,7310000,515000,4907000,1888000,6805000,3692000,2484000,635
ATTICA CONSOLIDATED SCH CORP,Indiana,IN,3,13,1,10062000,762000,6335000,2965000,9402000,4093000,2624000,890
SOUTH DEARBORN COM SCHOOL CORP,Indiana,IN,3,13,1,31589000,1403000,19813000,10373000,29912000,13746000,10276000,2818
AVON COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,100703000,3422000,57758000,39523000,87451000,42793000,25994000,8667
BARR-REEVE COM SCHOOLS INC,Indiana,IN,3,13,1,8145000,831000,5045000,2269000,8802000,3955000,2834000,736
BARTHOLOMEW CON SCHOOL CORP,Indiana,IN,3,13,1,141111000,12186000,79286000,49639000,136559000,59235000,38971000,11416
BATESVILLE COMMUNITY SCH CORP,Indiana,IN,3,13,1,21940000,671000,14278000,6991000,21264000,9952000,6907000,2146
BAUGO COMMUNITY SCHOOLS,Indiana,IN,3,13,1,21435000,1095000,13638000,6702000,19316000,8321000,5477000,1952
BEECH GROVE CITY SCHOOLS,Indiana,IN,3,13,1,33619000,2389000,23849000,7381000,33031000,15271000,11452000,2784
BENTON COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,23675000,539000,15419000,7717000,21463000,10383000,6809000,1850
BLACKFORD COUNTY SCHOOLS,Indiana,IN,3,13,1,20277000,1752000,14299000,4226000,18110000,9377000,5841000,1806
BLOOMFIELD SCHOOL DISTRICT,Indiana,IN,3,13,1,10202000,624000,7076000,2502000,9321000,4439000,2921000,984
MONROE COUNTY COM SCH CORP,Indiana,IN,3,13,1,135165000,10687000,77192000,47286000,121855000,61363000,37611000,10810
BLUE RIVER VALLEY SCHOOLS,Indiana,IN,3,13,1,7736000,548000,4896000,2292000,6898000,3602000,2378000,647
NORTH HARRISON COM SCHOOL CORP,Indiana,IN,3,13,1,24115000,993000,15870000,7252000,22750000,9969000,7239000,2184
M S D BLUFFTON-HARRISON,Indiana,IN,3,13,1,16864000,1022000,10906000,4936000,14688000,7829000,5335000,1473
M S D BOONE TOWNSHIP,Indiana,IN,3,13,1,12762000,303000,7870000,4589000,10634000,4945000,3532000,1155
CLAY COMMUNITY SCHOOLS,Indiana,IN,3,13,1,46672000,3373000,32072000,11227000,42663000,22289000,15179000,4405
BREMEN PUBLIC SCHOOLS,Indiana,IN,3,13,1,14658000,859000,10335000,3464000,13815000,6820000,4854000,1430
BROWN COUNTY SCHOOL CORPORATION,Indiana,IN,3,13,1,25580000,1699000,16203000,7678000,27765000,12387000,8201000,2036
BROWNSBURG COMMUNITY SCH CORP,Indiana,IN,3,13,1,86784000,2729000,50150000,33905000,77228000,36779000,24665000,7832
BROWNSTOWN CNT COM SCH CORP,Indiana,IN,3,13,1,17536000,771000,12448000,4317000,16751000,9456000,6526000,1696
C A BEARD MEMORIAL SCHOOL CORP,Indiana,IN,3,13,1,14823000,683000,10170000,3970000,13521000,6715000,4220000,1318
CANNELTON CITY SCHOOLS,Indiana,IN,3,13,1,2930000,286000,2098000,546000,2485000,1293000,961000,242
CARMEL CLAY SCHOOLS,Indiana,IN,3,13,1,185425000,8004000,101053000,76368000,168281000,84320000,56608000,15724
MEDORA COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,2993000,215000,2034000,744000,2868000,1456000,1045000,243
CARROLL CONSOLIDATED SCH CORP,Indiana,IN,3,13,1,10795000,553000,7720000,2522000,10146000,5118000,3244000,1124
CASTON SCHOOL CORPORATION,Indiana,IN,3,13,1,7761000,588000,5645000,1528000,7816000,3478000,2118000,749
CENTER GROVE COM SCH CORP,Indiana,IN,3,13,1,78214000,1769000,49495000,26950000,74475000,34850000,23134000,7587
CENTRAL NINE CAREER CENTER,Indiana,IN,7,13,1,6090000,710000,341000,5039000,6192000,2889000,1587000,-2
CENTERVILLE-ABINGTON COM SCHS,Indiana,IN,3,13,1,17496000,835000,11682000,4979000,15637000,7778000,5215000,1681
DEKALB CO CTL UNITED SCH DIST,Indiana,IN,3,13,1,46821000,1791000,27360000,17670000,43196000,18926000,11956000,3792
CENTRAL NOBLE COM SCHOOL CORP,Indiana,IN,3,13,1,14968000,594000,9618000,4756000,12898000,6576000,4253000,1313
PERRY CENTRAL COM SCHOOLS CORP,Indiana,IN,3,13,1,12803000,1218000,8193000,3392000,12634000,5845000,3749000,1190
RANDOLPH CENTRAL SCHOOL CORP,Indiana,IN,3,13,1,17074000,1367000,12051000,3656000,16836000,8127000,5437000,1550
CLARK-PLEASANT COM SCHOOL CORP,Indiana,IN,3,13,1,74245000,2144000,41716000,30385000,66328000,26341000,16817000,6038
CLARKSVILLE COM SCHOOL CORP,Indiana,IN,3,13,1,17335000,1404000,10856000,5075000,15311000,6973000,4549000,1332
NORTHWESTERN SCHOOL CORP,Indiana,IN,3,13,1,19570000,577000,11962000,7031000,17643000,8481000,5651000,1695
CLINTON CENTRAL SCHOOL CORP,Indiana,IN,3,13,1,11867000,828000,7434000,3605000,12143000,5445000,3710000,1019
CLINTON PRAIRIE SCHOOL CORP,Indiana,IN,3,13,1,11985000,595000,7494000,3896000,10746000,5336000,3511000,1048
SOUTH CENTRAL COM SCHOOL CORP,Indiana,IN,3,13,1,9330000,313000,6008000,3009000,8061000,3637000,2317000,906
CLOVERDALE COMMUNITY SCHOOLS,Indiana,IN,3,13,1,16557000,968000,10879000,4710000,15243000,7499000,6252000,1290
WHITLEY CO CONS SCHOOLS,Indiana,IN,3,13,1,38471000,2233000,25138000,11100000,35468000,17305000,11027000,3574
CONCORD COMMUNITY SCHOOLS,Indiana,IN,3,13,1,57034000,4643000,36727000,15664000,51566000,24887000,17360000,4975
COVERED BRIDGE SPEC ED DIST,Indiana,IN,7,13,1,7391000,5381000,73000,1937000,7867000,5176000,2379000,-2
COVINGTON COMMUNITY SCH CORP,Indiana,IN,3,13,1,10264000,665000,6545000,3054000,8606000,4469000,3107000,980
CRAWFORD CO COM SCHOOL CORP,Indiana,IN,3,13,1,19255000,2327000,12570000,4358000,19683000,8475000,5844000,1545
CRAWFORDSVILLE COM SCHOOLS,Indiana,IN,3,13,1,32498000,3240000,18053000,11205000,27266000,13471000,8109000,2307
CROWN POINT COMMUNITY SCH CORP,Indiana,IN,3,13,1,89979000,3437000,50564000,35978000,75039000,33138000,21869000,7757
CULVER COMMUNITY SCHOOLS CORP,Indiana,IN,3,13,1,13442000,989000,8171000,4282000,12713000,5981000,3811000,936
DANVILLE COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,31044000,1719000,17047000,12278000,26511000,12044000,7097000,2600
DAVIESS-MARTIN SPECIAL ED COOP,Indiana,IN,7,13,1,5766000,1369000,274000,4123000,5250000,3077000,2669000,-2
DECATUR COUNTY COM SCHOOLS,Indiana,IN,3,13,1,22404000,1802000,15338000,5264000,21329000,9939000,7607000,2147
M S D DECATUR TOWNSHIP,Indiana,IN,3,13,1,78951000,5239000,49558000,24154000,69179000,33134000,21636000,6270
DELAWARE COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,26188000,1745000,18372000,6071000,24785000,12379000,8212000,2591
DELPHI COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,18024000,953000,11992000,5079000,15569000,7855000,4872000,1603
DUNELAND SCHOOL CORPORATION,Indiana,IN,3,13,1,68322000,1584000,39400000,27338000,58795000,26692000,16512000,5957
ZIONSVILLE COMMUNITY SCHOOLS,Indiana,IN,3,13,1,74496000,1405000,39319000,33772000,65831000,29225000,20684000,5924
EAST ALLEN COUNTY SCHOOLS,Indiana,IN,3,13,1,99626000,9655000,67351000,22620000,95529000,48763000,31520000,9294
SCHOOL CITY OF EAST CHICAGO,Indiana,IN,3,13,1,85872000,9716000,48957000,27199000,78463000,33344000,19796000,5258
LAKE STATION COMMUNITY SCHOOLS,Indiana,IN,3,13,1,16749000,1465000,12695000,2589000,15594000,7920000,4828000,1520
EAST GIBSON SCHOOL CORPORATION,Indiana,IN,3,13,1,11596000,804000,7471000,3321000,10852000,5174000,3773000,946
EAST NOBLE SCHOOL CORP,Indiana,IN,3,13,1,42703000,2548000,28265000,11890000,38246000,18504000,12327000,3761
EAST WASHINGTON SCHOOL CORP,Indiana,IN,3,13,1,16999000,936000,12104000,3959000,17848000,8504000,5773000,1517
EASTBROOK COMMUNITY SCH CORP,Indiana,IN,3,13,1,15895000,890000,11328000,3677000,14744000,7953000,5389000,1630
DEKALB CO EASTERN COM SCH DIST,Indiana,IN,3,13,1,36268000,6665000,16623000,12980000,33748000,15457000,9724000,1364
EASTERN GREENE SCHOOLS,Indiana,IN,3,13,1,14609000,768000,10013000,3828000,13102000,6030000,4426000,1303
EASTERN HANCOCK CO COM SCH CORP,Indiana,IN,3,13,1,11238000,180000,7583000,3475000,11041000,4659000,3105000,1112
EASTERN HOWARD SCHOOL CORP,Indiana,IN,3,13,1,14582000,358000,9490000,4734000,13192000,6577000,4205000,1422
RANDOLPH EASTERN SCHOOL CORP,Indiana,IN,3,13,1,10488000,1001000,7330000,2157000,9293000,4870000,3445000,903
SHELBY EASTERN SCHOOLS,Indiana,IN,3,13,1,15642000,730000,9764000,5148000,14578000,6675000,4778000,1346
EDINBURGH COMMUNITY SCH CORP,Indiana,IN,3,13,1,10413000,817000,7655000,1941000,9917000,5057000,3555000,939
ELKHART COMMUNITY SCHOOLS,Indiana,IN,3,13,1,182309000,17781000,107698000,56830000,152089000,78830000,52538000,13108
ELWOOD COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,18097000,2500000,11964000,3633000,18192000,8751000,5627000,1618
EMINENCE COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,5139000,243000,3430000,1466000,5027000,2219000,1447000,443
EVANSVILLE VANDERBURGH SCH CORP,Indiana,IN,3,13,1,269977000,34480000,174981000,60516000,258020000,128104000,82489000,23020
FAIRFIELD COMMUNITY SCHOOLS,Indiana,IN,3,13,1,21771000,1132000,13938000,6701000,19701000,9843000,6828000,2063
FAYETTE COUNTY SCHOOL CORP,Indiana,IN,3,13,1,47878000,7262000,30033000,10583000,45382000,22765000,14848000,3913
FLAT ROCK-HAWCREEK SCHOOL CORP,Indiana,IN,3,13,1,10718000,476000,6675000,3567000,9411000,3809000,2839000,902
FORT WAYNE COMMUNITY SCHOOLS,Indiana,IN,3,13,1,351290000,40298000,239384000,71608000,333397000,164883000,113267000,30407
COMMUNITY SCHOOLS OF FRANKFORT,Indiana,IN,3,13,1,36936000,3905000,24552000,8479000,34515000,17482000,11827000,3111
FRANKLIN COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,58579000,3065000,35924000,19590000,50115000,22746000,15202000,5062
FRANKLIN COUNTY COM SCH CORP,Indiana,IN,3,13,1,28608000,1212000,19908000,7488000,27843000,12024000,8699000,2863
LANESVILLE COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,6633000,207000,4436000,1990000,6108000,2865000,1775000,662
FRANKLIN TOWNSHIP COM SCH CORP,Indiana,IN,3,13,1,93751000,2776000,60128000,30847000,83607000,38143000,25947000,8607
FREMONT COMMUNITY SCHOOLS,Indiana,IN,3,13,1,15189000,1335000,8470000,5384000,13222000,6209000,4397000,1048
FRONTIER SCHOOL CORPORATION,Indiana,IN,3,13,1,10571000,253000,5486000,4832000,7514000,3725000,2605000,751
GARRETT-KEYSER-BUTLER COM,Indiana,IN,3,13,1,20865000,2487000,13405000,4973000,19532000,9449000,6524000,1787
GARY COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,116045000,19259000,80625000,16161000,126805000,66885000,42896000,8873
GOSHEN COMMUNITY SCHOOLS,Indiana,IN,3,13,1,95068000,13398000,53194000,28476000,87476000,43865000,29458000,6524
GREATER CLARK COUNTY SCHOOLS,Indiana,IN,3,13,1,124632000,13333000,79762000,31537000,113854000,59864000,42204000,10529
GREATER JASPER CON SCHS,Indiana,IN,3,13,1,49934000,4671000,22790000,22473000,47010000,15252000,11043000,3274
GREENCASTLE COMMUNITY SCH CORP,Indiana,IN,3,13,1,23799000,2358000,14929000,6512000,19415000,9573000,6246000,2020
GREENFIELD-CENTRAL COM SCHOOLS,Indiana,IN,3,13,1,54766000,2188000,31941000,20637000,46341000,19118000,12603000,4626
GREENSBURG COMMUNITY SCHOOLS,Indiana,IN,3,13,1,25351000,2030000,16744000,6577000,24178000,12261000,8006000,2261
GREENWOOD COMMUNITY SCH CORP,Indiana,IN,3,13,1,38955000,2026000,27404000,9525000,36804000,18035000,12890000,3821
MONROE-GREGG SCHOOL DISTRICT,Indiana,IN,3,13,1,15440000,827000,10269000,4344000,13333000,6315000,4248000,1515
GRIFFITH PUBLIC SCHOOLS,Indiana,IN,3,13,1,27439000,1214000,17953000,8272000,23576000,10196000,6846000,2492
HAMILTON COMMUNITY SCHOOLS,Indiana,IN,3,13,1,6844000,575000,3665000,2604000,6595000,2929000,1889000,430
HAMILTON HEIGHTS SCHOOL CORP,Indiana,IN,3,13,1,26232000,894000,16433000,8905000,23063000,10993000,6806000,2281
SCHOOL CITY OF HAMMOND,Indiana,IN,3,13,1,179368000,21344000,109148000,48876000,162905000,74821000,45056000,13670
HANOVER COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,24077000,729000,13488000,9860000,21587000,8576000,5799000,2138
WESTERN SCHOOL CORP,Indiana,IN,3,13,1,27784000,3863000,17347000,6574000,25989000,13532000,9164000,2636
WES-DEL COMMUNITY SCHOOLS,Indiana,IN,3,13,1,8759000,539000,6205000,2015000,8702000,4237000,2778000,825
SCHOOL TOWN OF HIGHLAND,Indiana,IN,3,13,1,33479000,1071000,22016000,10392000,29470000,13540000,8676000,3242
SCHOOL CITY OF HOBART,Indiana,IN,3,13,1,42062000,1640000,27484000,12938000,39878000,16548000,10036000,3969
RIVER FOREST COMMUNITY SCH CORP,Indiana,IN,3,13,1,18290000,1639000,12827000,3824000,16538000,8069000,4822000,1530
HUNTINGTON CO COM SCH CORP,Indiana,IN,3,13,1,57786000,3762000,40193000,13831000,53228000,27899000,18504000,5641
INDIANAPOLIS PUBLIC SCHOOLS,Indiana,IN,3,13,1,474483000,73642000,289792000,111049000,510759000,222895000,133077000,29806
JAC-CEN-DEL COMMUNITY SCH CORP,Indiana,IN,3,13,1,10076000,449000,6962000,2665000,9542000,4799000,3216000,874
JAY SCHOOL CORP,Indiana,IN,3,13,1,42667000,3105000,28656000,10906000,39809000,19372000,12812000,3503
JENNINGS COUNTY SCHOOLS,Indiana,IN,3,13,1,61131000,4786000,37326000,19019000,57610000,26350000,18076000,4774
JOINT ED SERVICES IN SPEC ED,Indiana,IN,7,13,1,1070000,975000,94000,1000,644000,0,0,-2
SPECIAL SERVICES - JOHNSON CO,Indiana,IN,7,13,1,9905000,6097000,263000,3545000,9786000,6825000,1663000,-2
KANKAKEE VALLEY SCHOOL CORP,Indiana,IN,3,13,1,37588000,1741000,23728000,12119000,32278000,16080000,11207000,3488
KNOX COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,22853000,1992000,15076000,5785000,20773000,9979000,6712000,1958
KOKOMO-CENTER TWP CON SCH CORP,Indiana,IN,3,13,1,79781000,10125000,51918000,17738000,77489000,36268000,23278000,6279
LAFAYETTE SCHOOL CORPORATION,Indiana,IN,3,13,1,105871000,11584000,58979000,35308000,100073000,48234000,30906000,7121
LAKE CENTRAL SCHOOL CORP,Indiana,IN,3,13,1,130971000,4758000,65063000,61150000,104202000,46959000,32527000,10009
LAKE RIDGE SCHOOLS,Indiana,IN,3,13,1,26527000,3199000,17127000,6201000,25484000,9986000,6230000,1905
LAKELAND SCHOOL CORPORATION,Indiana,IN,3,13,1,24294000,1628000,17017000,5649000,22565000,10750000,6729000,2178
WAWASEE COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,38047000,2650000,23606000,11791000,35290000,17026000,11631000,3113
LAPORTE COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,80589000,6483000,46332000,27774000,74295000,33961000,23212000,6382
M S D LAWRENCE TOWNSHIP,Indiana,IN,3,13,1,199971000,20328000,112205000,67438000,172457000,83691000,59846000,15118
LAWRENCEBURG COM SCHOOL CORP,Indiana,IN,3,13,1,22445000,1097000,14456000,6892000,19913000,9635000,6545000,1936
LEBANON COMMUNITY SCHOOL CORP,Indiana,IN,3,13,1,46566000,4445000,26904000,15217000,45079000,20206000,12580000,3557
LIBERTY-PERRY COM SCHOOL CORP,Indiana,IN,3,13,1,11472000,847000,8088000,2537000,10872000,5613000,3600000,1103
LINTON-STOCKTON SCHOOL CORP,Indiana,IN,3,13,1,13778000,738000,9585000,3455000,13151000,5881000,4175000,1369
