NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33,V33
COLLEGE COMM SCH DIST,IOWA,IA,3,4,1,33136000,875000,11100000,21161000,36169000,19543000,13109000,3697
COLLINS-MAXWELL CMNTY SCHOOL DIST,IOWA,IA,3,4,1,4414000,173000,2215000,2026000,3900000,2505000,1642000,508
COLO-NESCO COMMUNITY SCHOOL DIST,IOWA,IA,3,4,1,5246000,199000,2184000,2863000,4589000,2598000,1658000,563
COLUMBUS COMM SCH DIST,IOWA,IA,3,4,1,9830000,1196000,4745000,3889000,8763000,5580000,3913000,1049
COON RAPIDS BAYARD COMM SCH DT,IOWA,IA,3,4,1,4499000,385000,1960000,2154000,4381000,2542000,1754000,502
CORNING COMM SCH DIST,IOWA,IA,3,4,1,5294000,414000,2577000,2303000,4615000,2835000,1957000,642
CORWITH WESLEY COMM SCH,IOWA,IA,3,4,1,2343000,118000,955000,1270000,2028000,1072000,745000,186
COUNCIL BLUFFS COMM SCHOOL DIST,IOWA,IA,3,4,1,82947000,7870000,43588000,31489000,79354000,44061000,33381000,10020
CRESTON COMM SCH DIST,IOWA,IA,3,4,1,13964000,1923000,6262000,5779000,22700000,7161000,5137000,1483
DALLAS CTR-GRIMES COMM SCH DST,IOWA,IA,3,4,1,14249000,281000,5498000,8470000,17256000,6514000,4661000,1560
DANVILLE COMM SCH DIST,IOWA,IA,3,4,1,4553000,170000,1741000,2642000,4247000,2493000,1710000,577
DAVENPORT COMMMUNITY SCHOOL DISTRICT,IOWA,IA,3,4,1,155262000,13180000,70983000,71099000,145192000,85920000,63262000,16366
DAVIS CO COMM SCH DIST,IOWA,IA,3,4,1,9647000,825000,5180000,3642000,9643000,5492000,3584000,1271
DECORAH COMM SCH DIST,IOWA,IA,3,4,1,14412000,392000,5574000,8446000,14096000,8299000,5891000,1713
DEEP RIVER-MILLERSBURG COMM SCHOOL D,IOWA,IA,1,4,1,1770000,98000,803000,869000,1251000,710000,448000,119
DELWOOD COMM SCH DIST,IOWA,IA,1,4,1,2324000,97000,1090000,1137000,1934000,876000,484000,130
DENISON COMM SCH DIST,IOWA,IA,3,4,1,14197000,1292000,7633000,5272000,13767000,8659000,5953000,1802
DENVER COMM SCH DIST,IOWA,IA,3,4,1,5782000,159000,2785000,2838000,5618000,2864000,1852000,718
DES MOINES IND COMM SCH DIST,IOWA,IA,3,4,1,329703000,27916000,153603000,148184000,331919000,182673000,120173000,31086
DIAGONAL COMM SCH DIST,IOWA,IA,3,4,1,1958000,669000,557000,732000,1838000,1119000,853000,95
DIKE-NEW HARTFORD COMMUNITY SCHOOL D,IOWA,IA,3,4,1,5907000,188000,2972000,2747000,5342000,3403000,2296000,779
DOWS COMM SCH DIST,IOWA,IA,1,4,1,1926000,151000,561000,1214000,1805000,1027000,744000,166
DUBUQUE COMM SCH DIST,IOWA,IA,3,4,1,87322000,4512000,41391000,41419000,85462000,48673000,32383000,10143
DUNKERTON COMMUNITY SCH DIST,IOWA,IA,3,4,1,4147000,151000,1869000,2127000,4111000,2367000,1595000,501
BOYER VALLEY SCHOOL DISTRICT,IOWA,IA,3,4,1,5963000,883000,2126000,2954000,10244000,2779000,1871000,561
DURANT COMM SCH DIST,IOWA,IA,3,4,1,5314000,168000,2265000,2881000,5012000,2981000,1929000,692
EAGLE GROVE COMM SCH DIST,IOWA,IA,3,4,1,7641000,443000,4013000,3185000,7473000,4270000,2674000,909
EARLHAM COMM SCH DIST,IOWA,IA,3,4,1,4603000,135000,2161000,2307000,6510000,2528000,1678000,593
EAST BUCHANAN COMUNITY SCHOOL DIST,IOWA,IA,3,4,1,5086000,273000,2275000,2538000,4441000,2398000,1528000,551
EAST CENTRAL COMM SCH DIST,IOWA,IA,3,4,1,3939000,341000,1794000,1804000,3204000,2029000,1377000,396
EAST GREENE COMMUNITY SCHOOL DIST,IOWA,IA,3,4,1,3553000,181000,1717000,1655000,3412000,2155000,1510000,380
EAST MONONA COMM SCH DIST,IOWA,IA,6,4,1,1563000,105000,615000,843000,661000,127000,0,0
RIVER VALLEY SCHOOL DISTRICT,IOWA,IA,3,4,1,4961000,372000,1805000,2784000,4445000,2554000,1690000,489
EAST UNION COMMUNITY SCHOOL DIST,IOWA,IA,3,4,1,4921000,673000,2138000,2110000,4968000,2617000,1765000,449
EASTERN ALLAMAKEE COUNTY SCHOOL DIST,IOWA,IA,3,4,1,3851000,193000,1619000,2039000,3888000,1968000,1413000,473
EDGEWOOD-COLESBURG CMNTY SCH DIST,IOWA,IA,3,4,1,4979000,302000,2137000,2540000,6771000,2685000,1796000,593
ELDORA-NEW PROVIDENCE COM DIST,IOWA,IA,3,4,1,6169000,351000,2812000,3006000,5698000,3534000,2508000,705
ELK HORN KIMBALLTON COMM SCHOOL DIST,IOWA,IA,3,4,1,2685000,178000,1261000,1246000,2377000,1396000,884000,304
EMMETSBURG COMM SCH DIST,IOWA,IA,3,4,1,6808000,442000,2915000,3451000,6337000,3816000,2674000,736
ENGLISH VALLEYS COMM SCH DIST,IOWA,IA,3,4,1,4379000,101000,1944000,2334000,4114000,2422000,1760000,525
ESSEX COMM SCH DIST,IOWA,IA,3,4,1,2607000,144000,1062000,1401000,1897000,1151000,782000,272
ESTHERVILLE LINCOLN CENTRAL COMMUNIT,IOWA,IA,3,4,1,16250000,1321000,6416000,8513000,14800000,7124000,4876000,1305
EXIRA COMM SCH DIST,IOWA,IA,3,4,1,2776000,182000,1219000,1375000,2829000,1501000,1010000,284
FAIRFIELD COMM SCH DIST,IOWA,IA,3,4,1,15871000,947000,7892000,7032000,14584000,10174000,6108000,1968
FARRAGUT COMM SCH DIST,IOWA,IA,3,4,1,2676000,153000,1001000,1522000,2550000,1545000,974000,301
FOREST CITY COMM SCH DIST,IOWA,IA,3,4,1,11087000,358000,6079000,4650000,12982000,6769000,4802000,1438
FORT DODGE COMM SCH DIST,IOWA,IA,3,4,1,36162000,2854000,17655000,15653000,32117000,19798000,13626000,4194
FORT MADISON COMM SCH DIST,IOWA,IA,3,4,1,20103000,1335000,10711000,8057000,20576000,11438000,8545000,2385
FOX VALLEY COMM SCH DIST,IOWA,IA,1,4,1,1568000,213000,619000,736000,1402000,477000,236000,54
FREDERICKSBURG COMM SCH DIST,IOWA,IA,3,4,1,2993000,94000,1230000,1669000,2738000,1665000,1125000,344
FREMONT COMM SCH DIST,IOWA,IA,1,4,1,1732000,52000,693000,987000,1795000,779000,459000,127
FREMONT MILLS COMM SCHOOL DIST,IOWA,IA,3,4,1,3835000,223000,1667000,1945000,5429000,2228000,1574000,451
GALVA-HOLSTEIN COMMUNITY SCH,IOWA,IA,3,4,1,4735000,234000,1993000,2508000,4163000,2334000,1620000,559
GARNAVILLO COMM SCH DIST,IOWA,IA,1,4,1,2479000,99000,801000,1579000,2615000,1381000,870000,245
GARNER HAYFIELD COMM SCH DIST,IOWA,IA,3,4,1,6665000,205000,3144000,3316000,6429000,3693000,2594000,879
GEORGE-LITTLE ROCK SCH DIST,IOWA,IA,3,4,1,4110000,266000,1918000,1926000,4034000,2542000,1762000,479
GILBERT COMM SCH DIST,IOWA,IA,3,4,1,8833000,216000,3522000,5095000,7362000,4565000,3302000,993
GILMORE CITY BRADGATE COMM SCH DIST,IOWA,IA,1,4,1,1958000,102000,564000,1292000,1367000,819000,535000,137
REINBECK-GLADBROOK COMM SCH DIST,IOWA,IA,3,4,1,6209000,234000,3173000,2802000,5474000,3406000,2182000,781
GLENWOOD COMM SCH DIST,IOWA,IA,3,4,1,17848000,1266000,8410000,8172000,16142000,9670000,6270000,2053
GLIDDEN RALSTON COMM SCH DIST,IOWA,IA,3,4,1,3437000,234000,1388000,1815000,2888000,1822000,1255000,402
GRAETTINGER COMMUNITY SCHOOL DIST,IOWA,IA,3,4,1,2806000,164000,1116000,1526000,2399000,1241000,945000,257
GRAND COMM SCH DIST,IOWA,IA,1,4,1,1488000,83000,589000,816000,956000,543000,298000,107
GREENE COMM SCH DIST,IOWA,IA,3,4,1,3744000,549000,1265000,1930000,3767000,1800000,1110000,376
NODAWAY VALLEY COMMUNITY SCH DIST,IOWA,IA,3,4,1,6672000,368000,3352000,2952000,5836000,3687000,2605000,814
GRINNELL-NEWBURG COMM SCH DIST,IOWA,IA,3,4,1,16279000,1370000,6992000,7917000,16043000,8837000,6002000,1750
GRISWOLD COMM SCH DIST,IOWA,IA,3,4,1,5561000,246000,2603000,2712000,4660000,3042000,1970000,670
GRUNDY CENTER COMM SCH,IOWA,IA,3,4,1,6045000,170000,2328000,3547000,4905000,2983000,1950000,703
GUTHRIE CENTER COMM SCH DIST,IOWA,IA,3,4,1,4529000,421000,1921000,2187000,4163000,2630000,1798000,550
GUTTENBERG COMM SCH DIST,IOWA,IA,3,4,1,4553000,201000,2055000,2297000,3918000,2488000,1837000,436
H L V COMM SCH DIST,IOWA,IA,3,4,1,3950000,109000,1541000,2300000,3516000,1910000,1260000,442
HAMBURG COMM SCH DIST,IOWA,IA,3,4,1,3059000,278000,1309000,1472000,3046000,1623000,1065000,331
HAMPTON-DUMONT COMMUNITY SCHOOL DIST,IOWA,IA,3,4,1,10317000,1161000,4942000,4214000,10979000,5534000,3804000,1235
HARLAN COMM SCHOOL DISTRICT,IOWA,IA,3,4,1,13735000,797000,6458000,6480000,11724000,7320000,5130000,1644
HARMONY COMM SCH DIST,IOWA,IA,3,4,1,4676000,872000,2106000,1698000,5053000,2411000,1635000,468
HARTLEY-MELVIN-SANBORN CMNTY SCHOOL,IOWA,IA,3,4,1,6634000,364000,3141000,3129000,5908000,3759000,2717000,811
HIGHLAND COMM SCH DIST,IOWA,IA,3,4,1,5191000,176000,2570000,2445000,4664000,2876000,1862000,603
HINTON COMM SCH DIST,IOWA,IA,3,4,1,4784000,119000,2072000,2593000,4221000,2740000,1753000,610
HOWARD WINNESHIEK COMM SCH DIST,IOWA,IA,3,4,1,13136000,1044000,5799000,6293000,12210000,7281000,4559000,1527
HUBBARD-RADCLIFFE COMM SCH DIST,IOWA,IA,3,4,1,4157000,228000,1512000,2417000,4069000,2540000,1685000,450
HUDSON COMMUNITY SCH DIST,IOWA,IA,3,4,1,7295000,209000,3296000,3790000,6103000,3983000,2686000,835
HUMBOLDT COMM SCH DIST,IOWA,IA,3,4,1,10732000,285000,4731000,5716000,9498000,5954000,3956000,1368
INDEPENDENCE CMTY SCH DIST,IOWA,IA,3,4,1,12993000,1106000,6390000,5497000,12387000,7432000,5447000,1504
INDIANOLA COMM SCH DIST,IOWA,IA,3,4,1,25914000,970000,12869000,12075000,27306000,14843000,9989000,3192
INTERSTATE 35 CMNTY SCH DIST,IOWA,IA,3,4,1,6495000,194000,3325000,2976000,5913000,3349000,2254000,798
IOWA CITY COMM SCH DIST,IOWA,IA,3,4,1,89536000,3340000,38125000,48071000,92869000,51527000,36993000,10620
IOWA FALLS COMM SCH DIST,IOWA,IA,3,4,1,8811000,379000,4325000,4107000,8203000,5224000,3723000,1105
IOWA VALLEY COMM SCH DIST,IOWA,IA,3,4,1,5342000,192000,2881000,2269000,5673000,3341000,2331000,656
IKM COMM SCHOOL DISTRICT,IOWA,IA,3,4,1,4391000,248000,1783000,2360000,3686000,2146000,1445000,436
JANESVILLE CONS SCH DIST,IOWA,IA,3,4,1,2984000,121000,1291000,1572000,2266000,1273000,741000,329
JEFFERSON-SCRANTON COMM SCH DIST,IOWA,IA,3,4,1,10704000,610000,4610000,5484000,10414000,6330000,4442000,1260
JESUP COMM SCH DIST,IOWA,IA,3,4,1,7664000,1418000,3295000,2951000,8767000,3576000,2502000,822
JOHNSTON COMM SCH DIST,IOWA,IA,3,4,1,44489000,695000,15653000,28141000,49913000,21966000,14559000,4724
KEOKUK COMM SCH DIST,IOWA,IA,3,4,1,21049000,2746000,9668000,8635000,19339000,11274000,7199000,2264
KEOTA COMM SCH DIST,IOWA,IA,3,4,1,3581000,172000,1223000,2186000,3082000,1816000,1324000,408
KINGSLEY-PIERSON COMM SCH DIST,IOWA,IA,3,4,1,4268000,213000,1784000,2271000,4580000,2519000,1744000,515
KNOXVILLE COMM SCH DIST,IOWA,IA,3,4,1,15765000,766000,8575000,6424000,14645000,9280000,5974000,2064
LAKE MILLS COMM SCH DIST,IOWA,IA,3,4,1,6114000,194000,2676000,3244000,5837000,3499000,2400000,756
HARRIS LAKE PARK COMM SCH DIST,IOWA,IA,3,4,1,4436000,145000,2001000,2290000,8437000,1484000,908000,298
LAMONI COMM SCH DIST,IOWA,IA,3,4,1,3491000,423000,1641000,1427000,3868000,1843000,1249000,405
LAURENS-MARATHON COMM SCH DIST,IOWA,IA,3,4,1,4086000,244000,1617000,2225000,3822000,2275000,1592000,443
LAWTON-BRONSON COMM SCH DIST,IOWA,IA,3,4,1,4979000,140000,2418000,2421000,4386000,2643000,1810000,600
LE MARS COMM SCH DIST,IOWA,IA,3,4,1,15778000,597000,8548000,6633000,15169000,9658000,6803000,2281
LENOX COMM SCH DIST,IOWA,IA,3,4,1,3572000,321000,1583000,1668000,4061000,2000000,1472000,369
LEWIS CENTRAL COMM SCH DIST,IOWA,IA,3,4,1,23670000,1309000,9468000,12893000,23964000,11681000,8279000,2744
NORTH CEDAR SCHOOL DISTRICT,IOWA,IA,3,4,1,7308000,419000,3681000,3208000,6815000,4338000,3125000,993
LINN MAR COMM SCH DIST,IOWA,IA,3,4,1,42771000,1497000,19486000,21788000,40370000,26060000,17640000,4902
LISBON COMM SCH DIST,IOWA,IA,3,4,1,6040000,985000,2490000,2565000,8200000,2764000,1725000,608
LOGAN-MAGNOLIA COMM SCH DIST,IOWA,IA,3,4,1,6075000,981000,2670000,2424000,6113000,3086000,2056000,718
LONE TREE COMM SCH DIST,IOWA,IA,3,4,1,3589000,112000,1367000,2110000,3986000,1895000,1279000,447
LOUISA MUSCATINE COM SCHOOL DIST,IOWA,IA,3,4,1,7688000,320000,3253000,4115000,7101000,4499000,3006000,970
LUVERNE COMM SCH DIST,IOWA,IA,1,4,1,1229000,134000,227000,868000,1035000,576000,370000,136
LYNNVILLE SULLY COMM SCH DIST,IOWA,IA,3,4,1,4441000,154000,1784000,2503000,4485000,2323000,1493000,503
MFL MARMAC SCHOOL DISTRICT,IOWA,IA,3,4,1,7764000,476000,3993000,3295000,7751000,4438000,3047000,1001
MADRID COMM SCH DIST,IOWA,IA,3,4,1,4452000,230000,2351000,1871000,4246000,2664000,1752000,567
MALVERN COMM SCH DIST,IOWA,IA,3,4,1,3365000,195000,1595000,1575000,2987000,1679000,1109000,397
MANNING COMM SCH DIST,IOWA,IA,3,4,1,3852000,203000,1972000,1677000,3924000,2473000,1666000,527
MANSON-NORTHWEST WEBSTER COMM SCH DI,IOWA,IA,3,4,1,8327000,364000,2883000,5080000,7685000,3621000,2561000,749
MAPLE VALLEY COMM SCH DIST,IOWA,IA,3,4,1,6206000,852000,2371000,2983000,9341000,2537000,1712000,503
MAQUOKETA COMM SCH DIST,IOWA,IA,3,4,1,15498000,1497000,6944000,7057000,14166000,7915000,5612000,1659
MAQUOKETA VALLEY COMM SCH DIST,IOWA,IA,3,4,1,7714000,346000,3297000,4071000,7370000,4448000,2902000,908
MARCUS-MERIDEN-CLEGHORN COMM SCHOOLS,IOWA,IA,3,4,1,4763000,159000,1844000,2760000,4559000,2840000,1989000,577
MARION IND SCH DIST,IOWA,IA,3,4,1,17124000,545000,7412000,9167000,16278000,11038000,7314000,1959
MARSHALLTOWN COMM SCH DIST,IOWA,IA,3,4,1,41508000,5002000,22789000,13717000,41910000,25183000,16301000,4974
MARTENSDALE-ST MARYS COMM SCH DIST,IOWA,IA,3,4,1,4379000,210000,2196000,1973000,3864000,2149000,1466000,487
MASON CITY COMM SCH DIST,IOWA,IA,3,4,1,37576000,1768000,18981000,16827000,34000000,20855000,14813000,4257
MOC-FLOYD VALLEY SCHOOL DISTRICT,IOWA,IA,3,4,1,10811000,542000,4699000,5570000,9520000,6205000,4339000,1314
MEDIAPOLIS COMMUNITY SCH DIST,IOWA,IA,3,4,1,8558000,279000,3449000,4830000,6804000,3553000,2490000,903
MELCHER-DALLAS COMM SCH DIST,IOWA,IA,3,4,1,3481000,176000,2160000,1145000,3473000,1973000,1450000,447
MESERVEY-THORNTON COMM SCH DIST,IOWA,IA,1,4,1,1823000,89000,632000,1102000,1437000,886000,618000,183
MID PRAIRIE COMM SCH DIST,IOWA,IA,3,4,1,10168000,647000,4496000,5025000,9506000,5923000,4241000,1224
MIDLAND COMM SCH DIST,IOWA,IA,3,4,1,6744000,318000,2766000,3660000,5847000,3489000,2186000,601
MISSOURI VALLEY COMM SCH DIST,IOWA,IA,3,4,1,7931000,377000,4124000,3430000,7240000,4199000,2920000,899
MONTEZUMA COMM SCH DIST,IOWA,IA,3,4,1,4920000,183000,1988000,2749000,4240000,2671000,1901000,589
MONTICELLO COMM SCH DIST,IOWA,IA,3,4,1,9407000,574000,3888000,4945000,8216000,4622000,2998000,1058
MORAVIA COMM SCH DIST,IOWA,IA,3,4,1,3011000,262000,1466000,1283000,2870000,1820000,1235000,342
MORMON TRAIL COMM SCHOOL DIST,IOWA,IA,3,4,1,2978000,216000,1335000,1427000,2654000,1471000,937000,289
MORNING SUN COMM DIST,IOWA,IA,3,4,1,2427000,152000,997000,1278000,1850000,1277000,878000,208
MOULTON UDELL COMTY SCH DIST,IOWA,IA,3,4,1,2365000,181000,1187000,997000,2182000,1361000,971000,286
MOUNT AYR COMM SCH DIST,IOWA,IA,3,4,1,6939000,431000,3380000,3128000,6527000,4073000,2862000,684
MT PLEASANT COMM SCH DIST,IOWA,IA,3,4,1,16662000,883000,8295000,7484000,15338000,10184000,7327000,2137
MT VERNON COMM SCH DIST,IOWA,IA,3,4,1,8330000,231000,4232000,3867000,7845000,4923000,3417000,1184
MURRAY COMM SCH DIST,IOWA,IA,3,4,1,2732000,209000,1380000,1143000,2791000,1524000,992000,345
MUSCATINE COMM SCH DIST,IOWA,IA,3,4,1,45909000,2654000,23785000,19470000,44526000,26125000,19170000,5224
NASHUA COMM SCH DIST,IOWA,IA,3,4,1,6067000,373000,3078000,2616000,5340000,3178000,2034000,790
NEVADA COMM SCH DIST,IOWA,IA,3,4,1,14096000,1022000,6380000,6694000,12386000,7769000,5303000,1468
NEW HAMPTON COMM SCH DIST,IOWA,IA,3,4,1,10500000,1036000,4038000,5426000,10254000,5379000,3748000,1207
NEW LONDON COMM SCH DIST,IOWA,IA,3,4,1,4338000,220000,2438000,1680000,4025000,2834000,1987000,520
NEW MARKET COMM SCH DIST,IOWA,IA,1,4,1,1578000,150000,765000,663000,1133000,652000,379000,93
NEWELL-FONDA COMM SCHOOL DT,IOWA,IA,3,4,1,3556000,227000,1603000,1726000,3315000,2210000,1402000,430
NEWTON COMM SCH DIST,IOWA,IA,3,4,1,28152000,984000,14105000,13063000,26121000,16037000,10786000,3340
NISHNA VALLEY COMM SCH DIST,IOWA,IA,3,4,1,2590000,157000,659000,1774000,2569000,1535000,1090000,261
NORA SPRINGS-ROCK FALLS COMM SCHOOL,IOWA,IA,3,4,1,3972000,168000,1691000,2113000,3353000,2217000,1573000,461
NORTH CENTRAL COMMUNITY SCHOOL DIST,IOWA,IA,3,4,1,4510000,191000,1956000,2363000,4055000,2301000,1524000,528
NORTH LINN COMM SCH DIST,IOWA,IA,3,4,1,6096000,221000,3055000,2820000,5526000,3945000,2723000,749
NORTH KOSSUTH COMM SCH DIST,IOWA,IA,3,4,1,3997000,165000,1413000,2419000,5247000,1890000,1344000,385
NORTH MAHASKA COMM SCHOOL DIST,IOWA,IA,3,4,1,4755000,227000,1990000,2538000,4235000,2531000,1766000,541
NORTH POLK COMMUNITY SCHOOL DIST,IOWA,IA,3,4,1,8434000,195000,3774000,4465000,6885000,4274000,2797000,972
NORTH SCOTT COMMUNITY SCHOOL DIST,IOWA,IA,3,4,1,25911000,895000,11237000,13779000,24807000,14581000,9448000,2985
NORTH TAMA CO COMM SCH DIST,IOWA,IA,3,4,1,4160000,157000,1737000,2266000,3638000,2279000,1443000,528
NORTH WINNESHEIK COMMUNITY SCHOOL DI,IOWA,IA,1,4,1,3106000,159000,1303000,1644000,2561000,1259000,821000,205
NORTHEAST COMM SCH DIST,IOWA,IA,3,4,1,6368000,273000,2557000,3538000,6656000,3308000,2175000,699
NORTHEAST HAMILTON COMM SCHOOL DIST,IOWA,IA,3,4,1,2617000,123000,910000,1584000,2347000,1409000,893000,284
NORTHWOOD-KENSETT CMNTY SCHOOL DIST,IOWA,IA,3,4,1,4584000,271000,1889000,2424000,4611000,2512000,1713000,528
NORWALK COMM SCH DIST,IOWA,IA,3,4,1,18532000,1428000,10031000,7073000,16455000,9363000,6447000,2234
ODEBOLT ARTHUR COMM SCH DIST,IOWA,IA,3,4,1,3456000,222000,1555000,1679000,3275000,2022000,1408000,391
OELWEIN COMM SCH DIST,IOWA,IA,3,4,1,13081000,856000,7148000,5077000,11598000,6917000,4887000,1438
OGDEN COMM SCH DIST,IOWA,IA,3,4,1,6968000,205000,2708000,4055000,6685000,3751000,2411000,867
OLIN CONS SCH DIST,IOWA,IA,3,4,1,3259000,731000,1254000,1274000,3531000,1495000,1004000,290
ORIENT MACKSBURG COMM SCH DIST,IOWA,IA,3,4,1,3088000,163000,1086000,1839000,2696000,1685000,1176000,348
OSAGE COMM SCH DIST,IOWA,IA,3,4,1,8024000,283000,3783000,3958000,7894000,4885000,3434000,1050
OSKALOOSA COMM SCH DIST,IOWA,IA,3,4,1,22627000,1268000,10328000,11031000,32809000,11208000,7551000,2411
OTTUMWA COMM SCH DIST,IOWA,IA,3,4,1,37603000,3997000,22308000,11298000,35704000,23658000,16937000,4870
PARKERSBURG COMMUNITY SCH DIST,IOWA,IA,3,4,1,4126000,157000,1851000,2118000,4247000,2469000,1582000,480
PATON-CHURDAN COMM SCHOOL DIST,IOWA,IA,3,4,1,2026000,127000,693000,1206000,1704000,966000,649000,172
PEKIN COMM SCH DIST,IOWA,IA,3,4,1,6164000,271000,2810000,3083000,5967000,3595000,2303000,811
PELLA COMM SCH DIST,IOWA,IA,3,4,1,16795000,610000,7792000,8393000,15832000,9590000,6368000,2090
PERRY COMM SCH DIST,IOWA,IA,3,4,1,16510000,1875000,7968000,6667000,16520000,9440000,6446000,1755
PLEASANT VALLEY COMM SCH DIST,IOWA,IA,3,4,1,26023000,551000,10430000,15042000,24480000,14170000,10133000,3196
PLEASANTVILLE COMM SCH DIST,IOWA,IA,3,4,1,5389000,220000,2923000,2246000,5391000,3051000,2186000,707
POCAHONTAS AREA COMM SCH DIST,IOWA,IA,3,4,1,6359000,304000,2775000,3280000,6380000,3893000,2773000,732
POMEROY-PALMER COMM SCH DIST,IOWA,IA,3,4,1,2476000,155000,888000,1433000,2266000,1431000,1005000,264
POSTVILLE COMM SCH DIST,IOWA,IA,3,4,1,5604000,799000,2508000,2297000,6884000,2684000,1835000,570
PRESCOTT COMM SCH DIST,IOWA,IA,1,4,1,1047000,90000,468000,489000,699000,377000,213000,49
PRESTON COMM SCH DIST,IOWA,IA,3,4,1,3029000,164000,1375000,1490000,2692000,1639000,1177000,352
RED OAK COMM SCH DIST,IOWA,IA,3,4,1,10894000,816000,5480000,4598000,10907000,5881000,4214000,1253
REMSEN-UNION COMM SCH DIST,IOWA,IA,3,4,1,3465000,189000,1205000,2071000,4389000,1830000,1344000,364
RICEVILLE COMM SCH DIST,IOWA,IA,3,4,1,3658000,248000,1265000,2145000,3704000,2044000,1346000,410
ROCK VALLEY COMM SCH DIST,IOWA,IA,3,4,1,4785000,261000,1908000,2616000,4391000,2740000,1955000,588
ROCKWELL CITY-LYTTON COMM SCH DIST,IOWA,IA,3,4,1,4142000,214000,1840000,2088000,4265000,2647000,1739000,535
ROCKWELL SWALEDALE CMNTY SCHOOL DIST,IOWA,IA,3,4,1,3833000,230000,1656000,1947000,3580000,2058000,1319000,409
ROLAND STORY COMM SCH DIST,IOWA,IA,3,4,1,8772000,208000,4263000,4301000,8134000,5647000,4159000,1103
RUDD-ROCKFORD-MARBLE ROCK COMM SCH D,IOWA,IA,3,4,1,5397000,219000,2303000,2875000,5025000,2861000,1896000,623
RUSSELL COMM SCH DIST,IOWA,IA,3,4,1,1599000,148000,774000,677000,1427000,896000,569000,164
RUTHVEN-AYRSHIRE COMM SCH DIST,IOWA,IA,3,4,1,2334000,179000,958000,1197000,2073000,1342000,908000,273
SAC COMM SCH DIST,IOWA,IA,3,4,1,3972000,291000,1968000,1713000,3570000,2201000,1555000,519
ST ANSGAR COMM SCH DIST,IOWA,IA,3,4,1,5967000,232000,2416000,3319000,5695000,3403000,2285000,728
SAYDEL CONS SCH DIST,IOWA,IA,3,4,1,14837000,448000,5640000,8749000,15464000,6722000,4317000,1488
SCHALLER-CRESTLAND COMM SCHOOL DIST,IOWA,IA,3,4,1,4014000,235000,1690000,2089000,3711000,2137000,1421000,466
SCHLESWIG COMM SCHOOL DIST,IOWA,IA,1,4,1,2434000,130000,1015000,1289000,1908000,1124000,642000,195
SENTRAL COMM SCH DIST,IOWA,IA,3,4,1,2612000,138000,683000,1791000,2439000,1347000,897000,225
SERGEANT BLUFF-LUTON COMM SCH DIST,IOWA,IA,3,4,1,12372000,407000,4227000,7738000,12822000,6876000,4810000,1329
SEYMOUR COMM SCH DIST,IOWA,IA,3,4,1,2942000,369000,1393000,1180000,2728000,1747000,1131000,337
SHEFFIELD CHAPIN SCH DIST,IOWA,IA,3,4,1,3138000,114000,1257000,1767000,2744000,1591000,1064000,339
SHELDON COMM SCH DIST,IOWA,IA,3,4,1,9108000,393000,4267000,4448000,11926000,4528000,3300000,1046
SHENANDOAH COMM SCH DIST,IOWA,IA,3,4,1,9235000,539000,4047000,4649000,8265000,4642000,3463000,1026
SIDNEY COMM SCH DIST,IOWA,IA,3,4,1,3728000,210000,1581000,1937000,3981000,1947000,1311000,402
SIGOURNEY COMM SCH DIST,IOWA,IA,3,4,1,6038000,382000,2867000,2789000,5896000,3484000,2569000,694
SIOUX CENTER COMM SCH DIST,IOWA,IA,3,4,1,8538000,410000,3427000,4701000,7649000,4944000,3521000,942
SIOUX CITY COMM SCH DIST,IOWA,IA,3,4,1,121257000,10171000,63815000,47271000,121161000,64193000,46751000,14089
SOLON COMM SCH DIST,IOWA,IA,3,4,1,9899000,205000,4373000,5321000,9018000,5220000,3291000,1158
SOUTH CLAY COMM SCH DIST,IOWA,IA,1,4,1,1691000,74000,564000,1053000,1145000,587000,352000,84
SOUTH HAMILTON COMMUNITY SCHOOL DIST,IOWA,IA,3,4,1,6346000,234000,2596000,3516000,5748000,3632000,2435000,700
SOUTH PAGE COMMUNITY SCHOOL DIST,IOWA,IA,3,4,1,3131000,536000,1305000,1290000,2743000,1354000,916000,321
SOUTH TAMA COUNTY COMM SCHOOL DIST,IOWA,IA,3,4,1,12791000,1550000,6963000,4278000,12432000,7370000,4992000,1751
SOUTH WINNESHEIK COMM SCHOOL DIST,IOWA,IA,3,4,1,6210000,286000,2900000,3024000,5187000,3340000,2289000,638
SOUTHEAST POLK COMM SCH DIST,IOWA,IA,3,4,1,43849000,2628000,19462000,21759000,40892000,23652000,15986000,4837
SOUTHEAST WARREN COMM SCH DIST,IOWA,IA,3,4,1,5232000,270000,2610000,2352000,4534000,2795000,1901000,587
SPENCER COMM SCH DIST,IOWA,IA,3,4,1,16252000,719000,7869000,7664000,15696000,9962000,7317000,2120
SPIRIT LAKE COMM SCH DIST,IOWA,IA,3,4,1,11605000,329000,3672000,7604000,11748000,6597000,4809000,1282
SPRINGVILLE COMM SCH DIST,IOWA,IA,3,4,1,3727000,82000,2001000,1644000,3508000,2078000,1366000,440
STANTON COMM SCH DIST,IOWA,IA,3,4,1,2372000,164000,967000,1241000,2086000,1297000,886000,309
