NAME	STNAME	STABBR	SCHLEV	YEAR	CCDNF	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	Z32	Z33	V33
ELL-SALINE	Kansas	KS	3	14	1	6229000	261000	4325000	1643000	6195000	2767000	1741000	511
ELLINWOOD PUBLIC SCHOOLS	Kansas	KS	3	14	1	5822000	263000	2853000	2706000	5638000	2874000	1865000	485
ELLIS	Kansas	KS	3	14	1	5060000	186000	2515000	2359000	5159000	2533000	1640000	502
ELLSWORTH	Kansas	KS	3	14	1	7221000	286000	4408000	2527000	7874000	3570000	2207000	611
EMPORIA	Kansas	KS	3	14	1	50878000	4656000	35304000	10918000	49358000	26639000	16979000	4596
ERIE-GALESBURG	Kansas	KS	3	14	1	8467000	519000	4999000	2949000	8522000	3385000	2161000	556
MISSION VALLEY	Kansas	KS	3	14	1	7470000	440000	4283000	2747000	6531000	3769000	2499000	489
EUDORA	Kansas	KS	3	14	1	19539000	1941000	12024000	5574000	19452000	8677000	5548000	1664
EUREKA	Kansas	KS	3	14	1	9013000	718000	6115000	2180000	8183000	4942000	3459000	692
FORT SCOTT	Kansas	KS	3	14	1	19179000	1662000	12983000	4534000	18369000	11634000	8386000	1937
FOWLER	Kansas	KS	3	14	1	2715000	264000	1435000	1016000	2683000	1273000	856000	168
REMINGTON-WHITEWATER	Kansas	KS	3	14	1	7133000	201000	3979000	2953000	6930000	3448000	2371000	547
FREDONIA	Kansas	KS	3	14	1	7853000	491000	5295000	2067000	11538000	4087000	2426000	688
FRONTENAC PUBLIC SCHOOLS	Kansas	KS	3	14	1	9158000	362000	7015000	1781000	8732000	4620000	3314000	936
FT LEAVENWORTH	Kansas	KS	3	14	1	20407000	9395000	10247000	765000	25248000	9332000	6547000	1866
GALENA	Kansas	KS	3	14	1	10094000	942000	7543000	1609000	14947000	5199000	3570000	871
GARDEN CITY	Kansas	KS	3	14	1	96553000	9378000	57231000	29944000	87670000	49204000	31682000	7640
GARDNER EDGERTON	Kansas	KS	3	14	1	63299000	2524000	38558000	22217000	78876000	29143000	20921000	5527
GARNETT	Kansas	KS	3	14	1	13366000	708000	8456000	4202000	13149000	5613000	3647000	1127
GIRARD	Kansas	KS	3	14	1	11476000	754000	8009000	2713000	11438000	5262000	3713000	1036
SOUTHERN CLOUD	Kansas	KS	3	14	1	3498000	281000	2040000	1177000	3913000	1758000	1231000	246
GODDARD	Kansas	KS	3	14	1	59199000	1396000	37025000	20778000	55828000	27466000	16914000	5445
GOESSEL	Kansas	KS	3	14	1	3507000	119000	2526000	862000	4460000	1645000	1141000	282
GOODLAND	Kansas	KS	3	14	1	11923000	557000	7217000	4149000	17455000	5645000	3919000	1086
WHEATLAND	Kansas	KS	3	14	1	1869000	69000	847000	953000	1967000	1018000	701000	113
GREAT BEND	Kansas	KS	3	14	1	36458000	2694000	22546000	11218000	31903000	16453000	11032000	3208
GREELEY COUNTY SCHOOLS	Kansas	KS	3	14	1	3417000	133000	1513000	1771000	3291000	1607000	1124000	247
KIOWA COUNTY	Kansas	KS	3	14	1	5853000	212000	2347000	3294000	5599000	2826000	1756000	480
GRINNELL PUBLIC SCHOOLS	Kansas	KS	1	14	1	1523000	50000	687000	786000	1468000	641000	454000	99
HALSTEAD	Kansas	KS	3	14	1	9005000	352000	6337000	2316000	8662000	4416000	2869000	799
HAMILTON	Kansas	KS	3	14	1	1399000	72000	815000	512000	1357000	713000	450000	84
SOUTHERN LYON COUNTY	Kansas	KS	3	14	1	7570000	222000	4230000	3118000	6778000	3199000	2077000	551
HAVEN PUBLIC SCHOOLS	Kansas	KS	3	14	1	11465000	468000	6806000	4191000	11258000	5696000	3956000	978
HAVILAND	Kansas	KS	1	14	1	1943000	64000	878000	1001000	2009000	699000	390000	115
HAYS	Kansas	KS	3	14	1	33702000	3444000	14328000	15930000	33839000	16033000	10447000	3013
HAYSVILLE	Kansas	KS	3	14	1	56790000	3762000	42004000	11024000	54604000	32936000	20554000	5374
HEALY PUBLIC SCHOOLS	Kansas	KS	3	14	1	1585000	66000	584000	935000	1465000	698000	468000	85
HERINGTON	Kansas	KS	3	14	1	6207000	311000	4284000	1612000	6270000	2852000	1758000	491
HESSTON	Kansas	KS	3	14	1	9329000	261000	6174000	2894000	8540000	4331000	2792000	829
GRAHAM COUNTY	Kansas	KS	3	14	1	4958000	195000	1967000	2796000	4915000	2269000	1634000	407
DURHAM-HILLSBORO-LEHIGH	Kansas	KS	3	14	1	7844000	270000	5027000	2547000	7841000	3561000	2207000	584
HOISINGTON	Kansas	KS	3	14	1	8542000	385000	5409000	2748000	8327000	4006000	2751000	789
HOLCOMB	Kansas	KS	3	14	1	12025000	575000	3684000	7766000	11016000	5550000	3601000	1006
HOLTON	Kansas	KS	3	14	1	12397000	607000	9085000	2705000	12550000	6081000	4128000	1207
RURAL VISTA	Kansas	KS	3	14	1	4920000	199000	2485000	2236000	4335000	2217000	1474000	342
SOUTH BROWN COUNTY	Kansas	KS	3	14	1	8091000	615000	5818000	1658000	7909000	4194000	2742000	592
WEST ELK	Kansas	KS	3	14	1	5084000	647000	3399000	1038000	4710000	2127000	1550000	340
HOXIE COMMUNITY SCHOOLS	Kansas	KS	3	14	1	4505000	161000	2142000	2202000	4289000	2181000	1432000	389
HUGOTON PUBLIC SCHOOLS	Kansas	KS	3	14	1	15087000	897000	4697000	9493000	13932000	7579000	5303000	1175
HUMBOLDT	Kansas	KS	3	14	1	9404000	696000	6204000	2504000	9005000	3577000	2596000	787
HUTCHINSON PUBLIC SCHOOLS	Kansas	KS	3	14	1	64129000	7943000	37802000	18384000	57693000	30453000	20683000	5180
INDEPENDENCE	Kansas	KS	3	14	1	23807000	1624000	14001000	8182000	23901000	9692000	7288000	2211
INGALLS	Kansas	KS	3	14	1	3299000	157000	1763000	1379000	3299000	1798000	1099000	247
INMAN	Kansas	KS	3	14	1	5567000	142000	3082000	2343000	5466000	2502000	1838000	439
IOLA	Kansas	KS	3	14	1	16302000	1802000	10730000	3770000	16143000	8082000	5087000	1347
JAYHAWK	Kansas	KS	3	14	1	7281000	356000	4610000	2315000	11875000	3198000	2112000	557
HODGEMAN COUNTY SCHOOLS	Kansas	KS	3	14	1	4892000	125000	2154000	2613000	3913000	1850000	1300000	305
STANTON COUNTY	Kansas	KS	3	14	1	6062000	410000	2240000	3412000	6091000	2873000	1999000	458
GEARY COUNTY SCHOOLS	Kansas	KS	3	14	1	92869000	17745000	53396000	21728000	87137000	49446000	35321000	8217
KANSAS CITY	Kansas	KS	3	14	1	272639000	31490000	178256000	62893000	266427000	132989000	83573000	21677
KAW VALLEY	Kansas	KS	3	14	1	15448000	928000	2956000	11564000	15308000	8568000	6373000	1265
CREST	Kansas	KS	3	14	1	2716000	147000	1987000	582000	2621000	1348000	886000	222
KINGMAN - NORWICH	Kansas	KS	3	14	1	12054000	477000	7074000	4503000	11212000	5393000	3321000	966
KINSLEY-OFFERLE	Kansas	KS	3	14	1	5119000	222000	3083000	1814000	6487000	2398000	1597000	384
SOUTH BARBER	Kansas	KS	3	14	1	4881000	150000	719000	4012000	4402000	1634000	1032000	269
KISMET-PLAINS	Kansas	KS	3	14	1	10395000	588000	5092000	4715000	9675000	5139000	3324000	725
LACROSSE	Kansas	KS	3	14	1	3781000	168000	2179000	1434000	4078000	1792000	1230000	289
PRAIRIE VIEW	Kansas	KS	3	14	1	13449000	480000	5037000	7932000	15929000	6330000	3894000	986
LAKIN	Kansas	KS	3	14	1	8121000	785000	2845000	4491000	7498000	4224000	3148000	690
FAIRFIELD	Kansas	KS	3	14	1	4979000	280000	2074000	2625000	4923000	2391000	1454000	307
LANSING	Kansas	KS	3	14	1	27509000	762000	17611000	9136000	49882000	11904000	8448000	2566
FT LARNED	Kansas	KS	3	14	1	12188000	536000	8217000	3435000	11207000	5112000	3208000	988
LAWRENCE	Kansas	KS	3	14	1	136007000	7952000	59694000	68361000	184899000	69597000	47002000	11939
LEAVENWORTH	Kansas	KS	3	14	1	48194000	2922000	29912000	15360000	44362000	20199000	11331000	3867
BLUESTEM	Kansas	KS	3	14	1	7016000	245000	4463000	2308000	6720000	3182000	2054000	534
LEOTI	Kansas	KS	3	14	1	5771000	318000	3056000	2397000	5792000	3005000	1961000	438
LEROY-GRIDLEY	Kansas	KS	3	14	1	3100000	160000	1642000	1298000	3084000	1600000	1077000	219
LEWIS	Kansas	KS	1	14	1	1466000	60000	822000	584000	1565000	680000	394000	105
LIBERAL	Kansas	KS	3	14	1	50205000	5705000	35171000	9329000	50010000	29731000	20164000	4994
LINCOLN	Kansas	KS	3	14	1	4775000	361000	2940000	1474000	4795000	2451000	1627000	376
LITTLE RIVER	Kansas	KS	3	14	1	4787000	143000	2356000	2288000	4399000	1979000	1225000	356
LOGAN	Kansas	KS	3	14	1	2788000	125000	1665000	998000	2962000	1415000	1068000	185
CENTRE	Kansas	KS	3	14	1	4199000	163000	2949000	1087000	3811000	1402000	993000	404
LOUISBURG	Kansas	KS	3	14	1	19565000	405000	9912000	9248000	16811000	7792000	5308000	1824
LYNDON	Kansas	KS	3	14	1	4830000	140000	3525000	1165000	4908000	2311000	1595000	454
LYONS	Kansas	KS	3	14	1	10450000	670000	7184000	2596000	12399000	4708000	3269000	843
MACKSVILLE	Kansas	KS	3	14	1	3922000	219000	1921000	1782000	3903000	2135000	1379000	282
MADISON-VIRGIL	Kansas	KS	3	14	1	3302000	155000	2190000	957000	3517000	1696000	1132000	257
MAIZE	Kansas	KS	3	14	1	71877000	1308000	43587000	26982000	64875000	33138000	22731000	7200
MANHATTAN-OGDEN	Kansas	KS	3	14	1	76206000	8017000	31251000	36938000	75881000	42424000	28769000	6556
MARION-FLORENCE	Kansas	KS	3	14	1	6816000	282000	4653000	1881000	6498000	3155000	2120000	524
ROYAL VALLEY	Kansas	KS	3	14	1	10913000	947000	7715000	2251000	10686000	5895000	3737000	951
MCLOUTH	Kansas	KS	3	14	1	5998000	285000	4115000	1598000	5905000	2782000	1780000	552
MCPHERSON	Kansas	KS	3	14	1	26351000	1932000	13183000	11236000	34003000	12290000	6801000	2441
MEADE	Kansas	KS	3	14	1	5348000	166000	2301000	2881000	5194000	2833000	2003000	442
BARBER COUNTY NORTH	Kansas	KS	3	14	1	6099000	249000	2672000	3178000	5788000	2892000	1933000	489
MARAIS DES CYGNES VALLEY	Kansas	KS	3	14	1	3525000	189000	2615000	721000	4126000	1892000	1295000	301
JEFFERSON WEST	Kansas	KS	3	14	1	10096000	394000	6923000	2779000	9705000	4382000	2937000	886
NORTH OTTAWA COUNTY	Kansas	KS	3	14	1	7555000	354000	5021000	2180000	7556000	4034000	2572000	645
MINNEOLA	Kansas	KS	3	14	1	3667000	137000	1888000	1642000	3419000	1687000	1022000	259
MONTEZUMA	Kansas	KS	3	14	1	3676000	121000	2007000	1548000	3435000	1673000	1067000	260
MARMATON VALLEY	Kansas	KS	3	14	1	3992000	248000	2760000	984000	4016000	1799000	1257000	300
MOSCOW PUBLIC SCHOOLS	Kansas	KS	3	14	1	3182000	252000	831000	2099000	3190000	1521000	1088000	208
MOUNDRIDGE	Kansas	KS	3	14	1	5510000	202000	2640000	2668000	5267000	2317000	1571000	421
MULVANE	Kansas	KS	3	14	1	19384000	1143000	11055000	7186000	17727000	11306000	7396000	1867
PARADISE	Kansas	KS	3	14	1	2517000	70000	853000	1594000	2358000	1158000	769000	141
NEODESHA	Kansas	KS	3	14	1	8443000	489000	6255000	1699000	8343000	4431000	2911000	716
NESS CITY	Kansas	KS	3	14	1	3815000	187000	1356000	2272000	4010000	1789000	1129000	331
NEWTON	Kansas	KS	3	14	1	40404000	2755000	25655000	11994000	38569000	18276000	11449000	3747
NICKERSON	Kansas	KS	3	14	1	13475000	714000	8641000	4120000	13242000	6801000	4343000	1191
NORTON COMMUNITY SCHOOLS	Kansas	KS	3	14	1	7938000	338000	5450000	2150000	7940000	4115000	2678000	726
OAKLEY	Kansas	KS	3	14	1	5016000	195000	2085000	2736000	5127000	2733000	1995000	446
OBERLIN	Kansas	KS	3	14	1	4648000	202000	2327000	2119000	4707000	2347000	1543000	364
OLATHE	Kansas	KS	3	14	1	348693000	18253000	185977000	144463000	351227000	179076000	125875000	29080
ONAGA-HAVENSVILLE-WHEATON	Kansas	KS	3	14	1	3991000	172000	2644000	1175000	4336000	1769000	1139000	324
OSAGE CITY	Kansas	KS	3	14	1	7491000	311000	5359000	1821000	12058000	3417000	2384000	650
OSAWATOMIE	Kansas	KS	3	14	1	16060000	911000	10518000	4631000	17049000	7045000	4407000	1252
OSBORNE COUNTY	Kansas	KS	3	14	1	4380000	200000	2639000	1541000	4367000	2137000	1386000	303
OSKALOOSA PUBLIC SCHOOLS	Kansas	KS	3	14	1	7032000	422000	5014000	1596000	7065000	3385000	2180000	567
OSWEGO	Kansas	KS	3	14	1	6122000	557000	4463000	1102000	6708000	2987000	2152000	488
SANTA FE TRAIL	Kansas	KS	3	14	1	12450000	496000	8615000	3339000	12779000	5776000	3876000	1043
OXFORD	Kansas	KS	3	14	1	5073000	184000	3406000	1483000	4679000	2009000	1218000	368
PALCO	Kansas	KS	3	14	1	2365000	91000	511000	1763000	2303000	1117000	751000	139
PAOLA	Kansas	KS	3	14	1	25738000	991000	12904000	11843000	20385000	9309000	6079000	1960
PARSONS	Kansas	KS	3	14	1	15845000	1246000	10632000	3967000	14243000	7528000	5113000	1384
PEABODY-BURNS	Kansas	KS	3	14	1	4418000	167000	2380000	1871000	3852000	1975000	1219000	297
PERRY PUBLIC SCHOOLS	Kansas	KS	3	14	1	10613000	404000	6465000	3744000	10434000	4944000	3393000	850
PHILLIPSBURG	Kansas	KS	3	14	1	7017000	288000	4912000	1817000	6996000	3325000	2364000	614
PIPER-KANSAS CITY	Kansas	KS	3	14	1	21447000	346000	8126000	12975000	19477000	8970000	6511000	1933
PITTSBURG	Kansas	KS	3	14	1	32913000	3210000	20689000	9014000	32152000	15916000	10445000	3018
PLAINVILLE	Kansas	KS	3	14	1	5360000	198000	1889000	3273000	5175000	2340000	1497000	399
PLEASANTON	Kansas	KS	3	14	1	4401000	369000	3225000	807000	4327000	2352000	1688000	401
WEST FRANKLIN	Kansas	KS	3	14	1	8143000	310000	5253000	2580000	8457000	4210000	2732000	604
PRATT	Kansas	KS	3	14	1	13212000	531000	7718000	4963000	12348000	5910000	4129000	1298
PRETTY PRAIRIE	Kansas	KS	3	14	1	3837000	137000	2453000	1247000	3715000	1974000	1287000	284
QUINTER PUBLIC SCHOOLS	Kansas	KS	3	14	1	4179000	138000	2422000	1619000	4338000	1876000	1318000	304
BLUE VALLEY	Kansas	KS	3	14	1	3092000	171000	1643000	1278000	3204000	1459000	865000	198
GOLDEN PLAINS	Kansas	KS	3	14	1	2781000	130000	1992000	659000	2622000	1293000	903000	209
RENWICK	Kansas	KS	3	14	1	20079000	355000	11523000	8201000	18180000	9193000	6391000	1922
RILEY COUNTY	Kansas	KS	3	14	1	8521000	248000	5347000	2926000	8456000	3575000	2449000	753
RIVERTON	Kansas	KS	3	14	1	9000000	490000	6144000	2366000	9603000	5019000	3371000	769
ROLLA	Kansas	KS	3	14	1	3000000	101000	723000	2176000	3477000	1496000	1062000	194
FLINTHILLS	Kansas	KS	3	14	1	4070000	100000	2665000	1305000	3755000	1786000	1234000	294
ROSE HILL PUBLIC SCHOOLS	Kansas	KS	3	14	1	17236000	452000	11793000	4991000	17373000	8453000	5451000	1692
PAWNEE HEIGHTS	Kansas	KS	3	14	1	2261000	67000	1332000	862000	2108000	1072000	820000	184
RUSSELL COUNTY	Kansas	KS	3	14	1	9944000	728000	4436000	4780000	10709000	5463000	3674000	820
SALINA	Kansas	KS	3	14	1	99391000	11218000	48844000	39329000	97762000	41235000	25695000	7305
SATANTA	Kansas	KS	3	14	1	4913000	252000	676000	3985000	4834000	2350000	1679000	306
SKYLINE SCHOOLS	Kansas	KS	3	14	1	4897000	138000	3037000	1722000	5066000	2698000	1926000	432
SEAMAN	Kansas	KS	3	14	1	40900000	2420000	23942000	14538000	45785000	24229000	17066000	3935
CHAUTAUQUA CO COMMUNITY	Kansas	KS	3	14	1	4432000	331000	2986000	1115000	4387000	2133000	1463000	360
SEDGWICK PUBLIC SCHOOLS	Kansas	KS	3	14	1	5359000	253000	4123000	983000	5607000	2842000	1932000	516
WALLACE COUNTY SCHOOLS	Kansas	KS	3	14	1	3005000	85000	1306000	1614000	2977000	1532000	1026000	196
SHAWNEE MISSION PUB SCH	Kansas	KS	3	14	1	-1	-1	-1	-1	-1	-1	-1	27404
SILVER LAKE	Kansas	KS	3	14	1	8043000	303000	5513000	2227000	7916000	4594000	3219000	730
SOLOMON	Kansas	KS	3	14	1	4413000	195000	2843000	1375000	4542000	2180000	1517000	340
SOUTH HAVEN	Kansas	KS	3	14	1	3150000	116000	2107000	927000	3524000	1540000	997000	192
SPEARVILLE	Kansas	KS	3	14	1	4983000	104000	2836000	2043000	8890000	1934000	1394000	353
SPRING HILL	Kansas	KS	3	14	1	32602000	1063000	20399000	11140000	65981000	14814000	9926000	3093
ST FRANCIS COMM SCH	Kansas	KS	3	14	1	3454000	189000	1921000	1344000	3284000	1750000	1280000	298
ST JOHN-HUDSON	Kansas	KS	3	14	1	4828000	282000	2058000	2488000	4731000	2301000	1580000	380
STAFFORD	Kansas	KS	3	14	1	4949000	387000	2366000	2196000	5060000	1679000	959000	305
BLUE VALLEY	Kansas	KS	3	14	1	300472000	6789000	102145000	191538000	297013000	137696000	95258000	22400
STERLING	Kansas	KS	3	14	1	7296000	230000	4796000	2270000	7254000	3231000	2250000	528
STOCKTON	Kansas	KS	3	14	1	4311000	180000	2072000	2059000	4310000	1810000	1124000	313
SUBLETTE	Kansas	KS	3	14	1	6835000	335000	2184000	4316000	6512000	3545000	2430000	497
SYLVAN GROVE	Kansas	KS	3	14	1	3180000	147000	1915000	1118000	3206000	1464000	913000	272
SYRACUSE	Kansas	KS	3	14	1	7062000	458000	3480000	3124000	6018000	2896000	2007000	512
SHAWNEE HEIGHTS	Kansas	KS	3	14	1	37619000	2052000	22679000	12888000	45057000	21114000	14164000	3622
TONGANOXIE	Kansas	KS	3	14	1	19536000	600000	12348000	6588000	25820000	9039000	6378000	1944
TOPEKA PUBLIC SCHOOLS	Kansas	KS	3	14	1	178706000	28899000	108619000	41188000	172945000	98337000	64754000	14079
CIRCLE	Kansas	KS	3	14	1	21420000	629000	8800000	11991000	35364000	9976000	6316000	1912
TROY PUBLIC SCHOOLS	Kansas	KS	3	14	1	4340000	135000	2647000	1558000	4598000	1916000	1574000	348
TURNER-KANSAS CITY	Kansas	KS	3	14	1	50512000	4679000	33642000	12191000	44593000	24146000	15867000	4191
UDALL	Kansas	KS	3	14	1	4399000	159000	3170000	1070000	4189000	2169000	1555000	363
ULYSSES	Kansas	KS	3	14	1	17503000	1391000	6675000	9437000	17100000	9169000	6456000	1795
UNIONTOWN	Kansas	KS	3	14	1	5645000	322000	4298000	1025000	5642000	3158000	2231000	457
VALLEY CENTER PUB SCH	Kansas	KS	3	14	1	29358000	885000	19288000	9185000	27778000	12526000	7792000	2767
VALLEY FALLS	Kansas	KS	3	14	1	5027000	223000	3704000	1100000	5268000	2496000	1620000	430
VICTORIA	Kansas	KS	3	14	1	3811000	109000	1471000	2231000	3448000	1636000	1019000	280
WAKEENEY	Kansas	KS	3	14	1	4831000	171000	2073000	2587000	4892000	2406000	1624000	411
VALLEY HEIGHTS	Kansas	KS	3	14	1	5553000	230000	3800000	1523000	5412000	2574000	1561000	460
LEBO-WAVERLY	Kansas	KS	3	14	1	6212000	248000	4245000	1719000	5994000	3159000	2411000	524
WELLINGTON	Kansas	KS	3	14	1	19273000	1483000	13067000	4723000	17427000	10257000	7666000	1606
WELLSVILLE	Kansas	KS	3	14	1	9680000	261000	5911000	3508000	9025000	4677000	3053000	810
WESKAN	Kansas	KS	3	14	1	1632000	66000	896000	670000	1684000	820000	579000	96
WICHITA	Kansas	KS	3	14	1	610285000	72456000	372962000	164867000	623082000	331012000	206904000	50629
JEFFERSON COUNTY NORTH	Kansas	KS	3	14	1	5799000	249000	4246000	1304000	8070000	2784000	1878000	470
WINFIELD	Kansas	KS	3	14	1	27017000	1475000	17990000	7552000	26310000	12612000	8116000	2442
WOODSON	Kansas	KS	3	14	1	6211000	601000	3914000	1696000	6060000	2932000	1940000	487
SEDGWICK CO AREA EDUCATIONAL SERVS	Kansas	KS	7	14	1	-1	-1	-1	-1	-1	-1	-1	-2
ADAIR COUNTY	Kentucky	KY	3	14	1	28163000	3479000	19454000	5230000	27992000	13779000	9908000	2699
ALLEN COUNTY	Kentucky	KY	3	14	1	28480000	3368000	19157000	5955000	32519000	15458000	10351000	2988
MUHLENBERG COUNTY	Kentucky	KY	3	14	1	59712000	5554000	35394000	18764000	66548000	34214000	23903000	5161
ANCHORAGE INDEPENDENT	Kentucky	KY	1	14	1	7323000	131000	1899000	5293000	7103000	4214000	2441000	362
KENTUCKY SCHOOL FOR THE BLIND	Kentucky	KY	3	14	1	-2	-2	-2	-2	-2	-2	-2	68
KENTUCKY SCHOOL FOR THE DEAF	Kentucky	KY	3	14	1	-2	-2	-2	-2	-2	-2	-2	103
OVEC-EXCEPTIONAL CHILDREN SERVICES	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
BADGETT REGIONAL COOPERATIVE FOR EDUCATIONAL ENHANCEMENT	Kentucky	KY	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
CAVELAND EDUCATIONAL SUPPORT CENTER	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
OHIO VALLEY EDUCATIONAL COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
BIG EAST EDUCATIONAL COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
KENTUCKY EDUCATIONAL DEVELOPMENT CORPORATION	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
WEST KENTUCKY EDUCATION COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
JEFFERSON CO EXCEPTIONAL CHILD EDUCATION SERVICES	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
KENTUCKY VALLEY EDUCATIONAL COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
WILDERNESS TRAIL SPECIAL EDUCATION COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
RIVER REGION COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
UPPER CUMBERLAND SPECIAL EDUCATION COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
GREEN RIVER REGIONAL EDUCATIONAL COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
SOUTHEAST/SOUTH CENTRAL EDUCATIONAL COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
CENTRAL KENTUCKY SPECIAL EDUCATION COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
WEST KENTUCKY SPECIAL EDUCATION COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
NORTHERN KY COOPERATIVE FOR EDUCATIONAL SERVICES	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
CENTRAL KENTUCKY EDUCATION COOPERATIVE	Kentucky	KY	7	14	1	-2	-2	-2	-2	-2	-2	-2	-2
ANDERSON COUNTY	Kentucky	KY	3	14	1	37037000	3991000	21469000	11577000	34942000	19405000	13718000	3906
ASHLAND INDEPENDENT	Kentucky	KY	3	14	1	32308000	4852000	18844000	8612000	42725000	17661000	11813000	3242
AUGUSTA INDEPENDENT	Kentucky	KY	3	14	1	3644000	335000	2701000	608000	3384000	1825000	1184000	308
BALLARD COUNTY	Kentucky	KY	3	14	1	16231000	1494000	10004000	4733000	14344000	7461000	4696000	1407
BARBOURVILLE INDEPENDENT	Kentucky	KY	3	14	1	6156000	684000	4290000	1182000	6263000	3602000	2228000	707
BARDSTOWN INDEPENDENT	Kentucky	KY	3	14	1	27646000	2592000	15134000	9920000	26775000	15948000	10714000	2782
KENTUCKY TECH SYSTEM	Kentucky	KY	N	14	1	-1	-1	-1	-1	-1	-1	-1	-2
BARREN COUNTY	Kentucky	KY	3	14	1	51401000	6816000	31756000	12829000	47763000	26750000	19109000	5191
BATH COUNTY	Kentucky	KY	3	14	1	20912000	2635000	15348000	2929000	24135000	10839000	7016000	2123
BEECHWOOD INDEPENDENT	Kentucky	KY	3	14	1	12834000	477000	6125000	6232000	12298000	6490000	4585000	1255
BELL COUNTY	Kentucky	KY	3	14	1	31836000	5831000	21476000	4529000	30007000	16299000	10472000	2968
BELLEVUE INDEPENDENT	Kentucky	KY	3	14	1	8323000	914000	4064000	3345000	8093000	4548000	2713000	770
BEREA INDEPENDENT	Kentucky	KY	3	14	1	13041000	1936000	8369000	2736000	13254000	6752000	4853000	1150
BOONE COUNTY	Kentucky	KY	3	14	1	203217000	12669000	86765000	103783000	191709000	109371000	72027000	20046
BOURBON COUNTY	Kentucky	KY	3	14	1	28956000	4659000	15892000	8405000	28377000	15616000	10651000	2955
BOWLING GREEN INDEPENDENT	Kentucky	KY	3	14	1	43464000	4810000	25743000	12911000	51704000	22730000	15668000	4060
BOYD COUNTY	Kentucky	KY	3	14	1	36400000	4630000	19773000	11997000	35112000	19404000	13527000	3450
BOYLE COUNTY	Kentucky	KY	3	14	1	27012000	2075000	16353000	8584000	29150000	14498000	7806000	2736
BRACKEN COUNTY	Kentucky	KY	3	14	1	11164000	1113000	8028000	2023000	10488000	6030000	3930000	1266
BREATHITT COUNTY	Kentucky	KY	3	14	1	24045000	4485000	15776000	3784000	22795000	12615000	7866000	2111
BRECKINRIDGE COUNTY	Kentucky	KY	3	14	1	28017000	4144000	16522000	7351000	28258000	15885000	10382000	2876
BULLITT COUNTY	Kentucky	KY	3	14	1	123399000	9137000	69007000	45255000	131854000	67170000	46832000	13351
BURGIN INDEPENDENT	Kentucky	KY	3	14	1	4500000	311000	2448000	1741000	4495000	2574000	1707000	481
BUTLER COUNTY	Kentucky	KY	3	14	1	21405000	2431000	15743000	3231000	19737000	10804000	7205000	2283
CALDWELL COUNTY	Kentucky	KY	3	14	1	19027000	2050000	12734000	4243000	17853000	10160000	6739000	2142
CALLOWAY COUNTY	Kentucky	KY	3	14	1	31602000	3627000	17441000	10534000	35725000	17230000	11974000	3284
CAMPBELL COUNTY	Kentucky	KY	3	14	1	53349000	3588000	24207000	25554000	49438000	27002000	16721000	4900
CAMPBELLSVILLE INDEPENDENT	Kentucky	KY	3	14	1	13267000	2273000	7776000	3218000	12071000	7027000	4760000	1157
CARLISLE COUNTY	Kentucky	KY	3	14	1	8991000	984000	5931000	2076000	8288000	4572000	3030000	829
CARROLL COUNTY	Kentucky	KY	3	14	1	25280000	4547000	12008000	8725000	24158000	12930000	8353000	2075
CARTER COUNTY	Kentucky	KY	3	14	1	47697000	6765000	34532000	6400000	47269000	24934000	17209000	4823
CASEY COUNTY	Kentucky	KY	3	14	1	25608000	3647000	18044000	3917000	24196000	12728000	8567000	2284
CAVER INDEPENDENT	Kentucky	KY	3	14	1	8509000	1616000	4382000	2511000	9287000	4803000	3144000	760
CHRISTIAN COUNTY	Kentucky	KY	3	14	1	91488000	15188000	55807000	20493000	101421000	50554000	34339000	9327
CLARK COUNTY	Kentucky	KY	3	14	1	57004000	5887000	30564000	20553000	73630000	29449000	20685000	5783
