NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33,V33
Calaveras Unified,California,CA,3,16,1,36407000,1877000,14163000,20367000,34988000,17280000,11002000,2996
Calexico Unified,California,CA,3,16,1,127596000,10373000,99716000,17507000,122975000,58490000,36540000,9266
Caliente Union Elementary,California,CA,1,16,1,1173000,65000,564000,544000,1044000,399000,242000,53
Calipatria Unified,California,CA,3,16,1,19096000,1183000,9491000,8422000,17363000,8636000,5411000,1144
Calistoga Joint Unified,California,CA,3,16,1,16008000,487000,2374000,13147000,19851000,8661000,5604000,866
Cambrian,California,CA,1,16,1,38044000,1261000,16009000,20774000,58412000,20586000,15181000,3358
Camino Union Elementary,California,CA,1,16,1,5878000,335000,3582000,1961000,5373000,3024000,2230000,512
Campbell Union,California,CA,1,16,1,110669000,6367000,34611000,69691000,109825000,54006000,35698000,7600
Campbell Union High,California,CA,2,16,1,118813000,2279000,23839000,92695000,116607000,51379000,33359000,7676
Camptonville Elementary,California,CA,3,16,1,5244000,191000,4691000,362000,4726000,2314000,1651000,529
Canyon Elementary,California,CA,1,16,1,895000,39000,678000,178000,860000,417000,248000,70
Capay Joint Union Elementary,California,CA,1,16,1,2074000,121000,1525000,428000,1961000,1091000,775000,189
Capistrano Unified,California,CA,3,16,1,556213000,23256000,201979000,330978000,504932000,293715000,208766000,53878
Cardiff Elementary,California,CA,1,16,1,11303000,201000,1926000,9176000,9818000,6116000,4376000,730
Carlsbad Unified,California,CA,3,16,1,132896000,5719000,24358000,102819000,129944000,61471000,42374000,11077
Carmel Unified,California,CA,3,16,1,59025000,896000,7719000,50410000,54349000,31201000,19379000,2510
Carpinteria Unified,California,CA,3,16,1,33724000,2160000,5804000,25760000,31937000,16346000,9784000,2227
Cascade Union Elementary,California,CA,1,16,1,16235000,2013000,10176000,4046000,16037000,7857000,5164000,1103
Castaic Union,California,CA,1,16,1,32876000,812000,17711000,14353000,26197000,13251000,9222000,2354
Castle Rock Union Elementary,California,CA,1,16,1,929000,79000,641000,209000,892000,469000,302000,58
Castro Valley Unified,California,CA,3,16,1,136906000,11318000,93178000,32410000,129177000,61706000,39837000,9366
Cayucos Elementary,California,CA,1,16,1,3879000,238000,514000,3127000,3454000,1723000,1263000,210
Center Joint Unified,California,CA,3,16,1,53366000,4326000,36448000,12592000,49027000,27365000,18780000,4523
Centinela Valley Union High,California,CA,2,16,1,122060000,9849000,74711000,37500000,118433000,50658000,29577000,7682
Central Elementary,California,CA,1,16,1,52391000,3008000,38322000,11061000,52486000,27384000,18471000,4682
Central Unified,California,CA,3,16,1,188909000,15068000,138496000,35345000,170687000,86095000,52940000,15717
Central Union Elementary,California,CA,1,16,1,26088000,7593000,16465000,2030000,25375000,14267000,9751000,1706
Central Union High,California,CA,2,16,1,55335000,3535000,43124000,8676000,51286000,28093000,17739000,4120
Centralia Elementary,California,CA,1,16,1,55125000,3986000,27207000,23932000,52196000,31514000,21530000,4437
Ceres Unified,California,CA,3,16,1,178733000,14497000,131290000,32946000,160611000,93475000,58920000,14269
Chaffey Joint Union High,California,CA,2,16,1,335694000,18588000,182496000,134610000,378769000,160223000,108335000,24361
Charter Oak Unified,California,CA,3,16,1,79584000,3900000,41094000,34590000,63813000,31846000,20045000,4954
Chatom Union,California,CA,1,16,1,8089000,763000,4509000,2817000,7444000,3940000,2649000,615
Chicago Park Elementary,California,CA,1,16,1,3002000,69000,1527000,1406000,2160000,988000,619000,178
Chico Unified,California,CA,3,16,1,166418000,11900000,90504000,64014000,157166000,73316000,50535000,13849
Chino Valley Unified,California,CA,3,16,1,347472000,17940000,218975000,110557000,293957000,168010000,115465000,29314
Chowchilla Elementary,California,CA,1,16,1,25053000,2125000,19228000,3700000,21825000,12674000,8288000,2168
Chowchilla Union High,California,CA,2,16,1,14082000,717000,8262000,5103000,12163000,5780000,3493000,1087
Chualar Union,California,CA,1,16,1,4803000,375000,3643000,785000,4319000,1939000,1122000,345
Chula Vista Elementary,California,CA,3,16,1,365268000,26114000,194297000,144857000,355493000,181433000,124904000,30230
Cienega Union Elementary,California,CA,1,16,1,366000,26000,201000,139000,331000,176000,141000,29
Cinnabar Elementary,California,CA,1,16,1,4575000,256000,2955000,1364000,4208000,1688000,1206000,270
Citrus South Tule Elementary,California,CA,N,16,1,0,0,0,0,144000,0,0,-2
Claremont Unified,California,CA,3,16,1,93777000,4015000,54346000,35416000,87241000,49110000,29749000,6973
Clay Joint Elementary,California,CA,1,16,1,2427000,102000,2001000,324000,2097000,1206000,848000,236
Clear Creek Elementary,California,CA,1,16,1,1596000,69000,824000,703000,1460000,929000,627000,144
Cloverdale Unified,California,CA,3,16,1,17246000,963000,6200000,10083000,19086000,8746000,6040000,1396
Clovis Unified,California,CA,3,16,1,525037000,26765000,349760000,148512000,535562000,251829000,163140000,41883
Coachella Valley Unified,California,CA,3,16,1,276768000,31004000,186480000,59284000,272458000,133926000,84987000,18861
Coalinga-Huron Unified,California,CA,3,16,1,55924000,6260000,40036000,9628000,54128000,28226000,17441000,4447
Coffee Creek Elementary,California,CA,1,16,1,282000,28000,199000,55000,282000,123000,92000,10
Cold Spring Elementary,California,CA,1,16,1,4255000,22000,495000,3738000,4283000,2267000,1527000,151
Colfax Elementary,California,CA,1,16,1,4399000,251000,2202000,1946000,3827000,1854000,1215000,327
College Elementary,California,CA,1,16,1,7175000,133000,1730000,5312000,7726000,3334000,2453000,408
Colton Joint Unified,California,CA,3,16,1,298307000,23597000,227022000,47688000,271382000,151095000,98461000,23288
Columbia Elementary,California,CA,1,16,1,10154000,516000,5036000,4602000,9167000,5000000,3454000,755
Columbia Union,California,CA,1,16,1,5924000,389000,3867000,1668000,5257000,2872000,2041000,516
Columbine Elementary,California,CA,1,16,1,2177000,129000,1830000,218000,1948000,1096000,811000,196
Colusa Unified,California,CA,3,16,1,17206000,1139000,11877000,4190000,18363000,8781000,6060000,1462
Compton Unified,California,CA,3,16,1,348211000,36593000,267927000,43691000,306511000,154657000,101460000,21835
Conejo Valley Unified,California,CA,3,16,1,236714000,8431000,84749000,143534000,229295000,124384000,84792000,19365
Leggett Valley Unified,California,CA,3,16,1,2632000,152000,2042000,438000,2297000,1105000,693000,116
Corcoran Joint Unified,California,CA,3,16,1,42234000,3764000,33450000,5020000,42191000,19550000,13025000,3300
Corning Union Elementary,California,CA,1,16,1,25253000,2589000,18873000,3791000,23978000,12367000,8276000,2074
Corning Union High,California,CA,2,16,1,13462000,1221000,8316000,3925000,12882000,6857000,4149000,924
Corona-Norco Unified,California,CA,3,16,1,647344000,36976000,426905000,183463000,605429000,354364000,247492000,53354
Coronado Unified,California,CA,3,16,1,40599000,3103000,22445000,15051000,39561000,20691000,13461000,3150
Cotati-Rohnert Park Unified,California,CA,3,16,1,79019000,3722000,35638000,39659000,84548000,31013000,21627000,6372
Cottonwood Union Elementary,California,CA,1,16,1,12047000,761000,8160000,3126000,10574000,5385000,3881000,1097
Covina-Valley Unified,California,CA,3,16,1,239864000,29425000,171979000,38460000,252078000,84153000,54833000,11906
Cuddeback Union Elementary,California,CA,1,16,1,1543000,100000,1028000,415000,1353000,744000,476000,120
Culver City Unified,California,CA,3,16,1,104943000,7349000,61742000,35852000,104737000,48882000,28100000,6763
Cupertino Union,California,CA,1,16,1,224953000,4849000,69730000,150374000,239057000,125827000,85676000,18948
Curtis Creek Elementary,California,CA,1,16,1,5323000,368000,1779000,3176000,5191000,3032000,2030000,462
Cutler-Orosi Joint Unified,California,CA,3,16,1,62327000,7521000,48262000,6544000,57225000,27653000,15635000,4095
Cutten Elementary,California,CA,1,16,1,5996000,454000,4364000,1178000,5086000,2974000,2264000,605
Cypress Elementary,California,CA,1,16,1,66528000,2202000,20697000,43629000,72341000,23216000,16683000,3942
Davis Joint Unified,California,CA,3,16,1,113626000,3297000,46489000,63840000,108026000,58766000,39353000,8562
Death Valley Unified,California,CA,3,16,1,1372000,69000,437000,866000,1245000,595000,323000,29
Dehesa Elementary,California,CA,3,16,1,18576000,621000,14762000,3193000,20362000,7222000,4431000,3883
Del Mar Union Elementary,California,CA,1,16,1,63098000,1186000,9631000,52281000,61819000,36325000,25928000,4334
Del Norte County Unified,California,CA,3,16,1,46079000,6234000,27473000,12372000,43730000,23735000,15598000,3572
Delano Joint Union High,California,CA,2,16,1,68194000,7777000,47426000,12991000,58088000,29781000,17181000,4205
Delano Union Elementary,California,CA,1,16,1,104673000,10483000,78597000,15593000,91743000,47515000,31764000,7415
Delphic Elementary,California,CA,1,16,1,681000,66000,530000,85000,658000,367000,215000,46
Denair Unified,California,CA,3,16,1,17858000,1032000,9622000,7204000,14006000,6991000,4663000,1276
Desert Center Unified,California,CA,1,16,1,1615000,104000,207000,1304000,936000,497000,206000,24
Desert Sands Unified,California,CA,3,16,1,408746000,25715000,211635000,171396000,386854000,191725000,128558000,28719
Di Giorgio Elementary,California,CA,1,16,1,3092000,356000,2210000,526000,2521000,1137000,756000,213
Dixie Elementary,California,CA,1,16,1,28373000,634000,6716000,21023000,27229000,14320000,9959000,1989
Dixon Unified,California,CA,3,16,1,38258000,2445000,24215000,11598000,35496000,20018000,13421000,3746
Douglas City Elementary,California,CA,1,16,1,2484000,357000,1705000,422000,2067000,1111000,823000,180
Downey Unified,California,CA,3,16,1,291156000,21818000,202271000,67067000,286316000,152863000,107107000,22649
Dry Creek Joint Elementary,California,CA,1,16,1,71387000,2022000,44913000,24452000,64913000,37106000,27489000,6694
Duarte Unified,California,CA,3,16,1,52962000,3915000,32483000,16564000,49705000,25850000,16916000,3853
Ducor Union Elementary,California,CA,1,16,1,2310000,253000,1761000,296000,2147000,968000,626000,158
Dunham Elementary,California,CA,1,16,1,2275000,67000,1713000,495000,2067000,1105000,786000,194
Dunsmuir Elementary,California,CA,1,16,1,1473000,237000,626000,610000,1820000,824000,495000,89
Dunsmuir Joint Union High,California,CA,2,16,1,2074000,141000,1250000,683000,1762000,724000,455000,67
Durham Unified,California,CA,3,16,1,11758000,512000,6814000,4432000,10871000,5711000,3920000,983
Earlimart Elementary,California,CA,1,16,1,26881000,4427000,19947000,2507000,26851000,12880000,7693000,1961
East Nicolaus Joint Union High,California,CA,2,16,1,4120000,112000,2530000,1478000,6016000,1792000,996000,284
East Side Union High,California,CA,3,16,1,390480000,18419000,182114000,189947000,365902000,157670000,98807000,26684
East Whittier City Elementary,California,CA,1,16,1,99555000,6396000,72438000,20721000,92145000,55431000,41609000,8891
Eastern Sierra Unified,California,CA,3,16,1,10618000,681000,1918000,8019000,11046000,4908000,2937000,377
Eastside Union Elementary,California,CA,1,16,1,43677000,3480000,33663000,6534000,42179000,20204000,14124000,3424
Edison Elementary,California,CA,1,16,1,14387000,1426000,10785000,2176000,14750000,7108000,4462000,1074
El Centro Elementary,California,CA,1,16,1,66670000,7127000,50894000,8649000,58425000,34011000,22968000,6231
El Dorado Union High,California,CA,2,16,1,83333000,2226000,39302000,41805000,79225000,43981000,26397000,6688
El Monte City,California,CA,1,16,1,139761000,15577000,87830000,36354000,143366000,67198000,45052000,8709
El Monte Union High,California,CA,2,16,1,161299000,11584000,108181000,41534000,142181000,74973000,41600000,9115
El Nido Elementary,California,CA,1,16,1,2459000,209000,1525000,725000,2247000,1127000,675000,153
El Rancho Unified,California,CA,3,16,1,118122000,10555000,84748000,22819000,106183000,58363000,38814000,8866
El Segundo Unified,California,CA,3,16,1,42657000,916000,23746000,17995000,36260000,21470000,14167000,3471
Elk Grove Unified,California,CA,3,16,1,736543000,58357000,534755000,143431000,691382000,386812000,266319000,62767
Elk Hills Elementary,California,CA,1,16,1,2819000,101000,1751000,967000,2588000,1087000,701000,196
Elkins Elementary,California,CA,1,16,1,279000,48000,147000,84000,236000,120000,51000,15
Elverta Joint Elementary,California,CA,3,16,1,3837000,255000,2628000,954000,4034000,1946000,1326000,328
Emery Unified,California,CA,3,16,1,33028000,1714000,2151000,29163000,59359000,5696000,3465000,698
Empire Union Elementary,California,CA,1,16,1,42649000,3781000,24266000,14602000,36619000,18817000,13318000,3049
Encinitas Union Elementary,California,CA,1,16,1,67363000,2273000,12056000,53034000,70158000,33916000,24364000,5319
Enterprise Elementary,California,CA,1,16,1,46064000,4143000,29819000,12102000,42878000,22954000,15564000,3678
Escalon Unified,California,CA,3,16,1,31106000,1592000,21221000,8293000,28302000,16431000,11074000,2835
Escondido Union,California,CA,1,16,1,222515000,19922000,132400000,70193000,205551000,109976000,74008000,19067
Escondido Union High,California,CA,2,16,1,120245000,7265000,60702000,52278000,105325000,53677000,29928000,9567
Esparto Unified,California,CA,3,16,1,12398000,810000,7402000,4186000,12646000,6448000,3991000,971
Etiwanda Elementary,California,CA,1,16,1,160911000,6536000,105010000,49365000,147904000,77945000,58084000,13866
Eureka Union,California,CA,1,16,1,35127000,856000,16174000,18097000,33182000,19118000,13671000,3279
Evergreen Elementary,California,CA,1,16,1,147161000,6313000,69032000,71816000,129311000,69113000,52612000,12282
Evergreen Union,California,CA,1,16,1,12752000,823000,8686000,3243000,11027000,6682000,4666000,1116
Fairfax Elementary,California,CA,1,16,1,32325000,3075000,25412000,3838000,30479000,15083000,10358000,2540
Fairfield-Suisun Unified,California,CA,3,16,1,246932000,16598000,157435000,72899000,232356000,130962000,82618000,21554
Fall River Joint Unified,California,CA,3,16,1,16187000,1020000,9411000,5756000,14243000,8065000,5024000,1184
Fallbrook Union Elementary,California,CA,1,16,1,67207000,12994000,32297000,21916000,67335000,36346000,24333000,5056
Fallbrook Union High,California,CA,2,16,1,34852000,3490000,16038000,15324000,32593000,17409000,11338000,2312
Feather Falls Union Elementary,California,CA,3,16,1,497000,71000,231000,195000,455000,232000,116000,65
Fieldbrook Elementary,California,CA,1,16,1,1551000,71000,987000,493000,1332000,753000,508000,147
Fillmore Unified,California,CA,3,16,1,52212000,5084000,36309000,10819000,50221000,23944000,15024000,3757
Firebaugh-Las Deltas Unified,California,CA,3,16,1,33219000,3631000,22963000,6625000,30781000,15769000,9105000,2266
Flournoy Union Elementary,California,CA,1,16,1,441000,41000,305000,95000,352000,136000,90000,22
Folsom-Cordova Unified,California,CA,3,16,1,245550000,13389000,145612000,86549000,245069000,124969000,82139000,19865
Fontana Unified,California,CA,3,16,1,540174000,44505000,430818000,64851000,495341000,254612000,163102000,38742
Foresthill Union Elementary,California,CA,1,16,1,4696000,386000,2268000,2042000,4006000,2452000,1691000,399
Forestville Union Elementary,California,CA,1,16,1,5722000,215000,1616000,3891000,4788000,2287000,1455000,344
Forks of Salmon Elementary,California,CA,1,16,1,319000,39000,158000,122000,303000,116000,64000,17
Fort Bragg Unified,California,CA,3,16,1,25207000,2037000,12774000,10396000,23763000,12325000,7938000,1934
Fort Ross Elementary,California,CA,1,16,1,614000,28000,129000,457000,596000,255000,179000,28
Fortuna Union High,California,CA,2,16,1,14177000,537000,7894000,5746000,13741000,6034000,3730000,1134
Fountain Valley Elementary,California,CA,1,16,1,66402000,2253000,29040000,35109000,58865000,38402000,26110000,6371
Fowler Unified,California,CA,3,16,1,33614000,2803000,21571000,9240000,31003000,14764000,10285000,2531
Franklin Elementary,California,CA,1,16,1,4681000,215000,3372000,1094000,4632000,2180000,1670000,477
Franklin-McKinley Elementary,California,CA,1,16,1,130303000,10185000,76737000,43381000,111776000,59098000,40780000,11114
Fremont Unified,California,CA,3,16,1,424426000,17767000,231148000,175511000,463644000,242189000,173457000,34852
Fremont Union High,California,CA,2,16,1,193977000,4285000,25505000,164187000,171500000,86253000,52726000,10736
French Gulch-Whiskeytown Elementary,California,CA,1,16,1,558000,90000,329000,139000,483000,225000,176000,41
Freshwater Elementary,California,CA,1,16,1,3763000,185000,2496000,1082000,3384000,1818000,1369000,318
Fresno Unified,California,CA,3,16,1,998861000,120771000,754367000,123723000,976267000,492312000,314001000,73460
Fruitvale Elementary,California,CA,1,16,1,35745000,1856000,24018000,9871000,31713000,17631000,12533000,3237
Fullerton Elementary,California,CA,1,16,1,157165000,9764000,85166000,62235000,144571000,84564000,58830000,13520
Fullerton Joint Union High,California,CA,2,16,1,180048000,8903000,89870000,81275000,165001000,85327000,58496000,14235
Galt Joint Union Elementary,California,CA,1,16,1,46056000,5418000,30979000,9659000,41437000,26179000,17646000,3651
Galt Joint Union High,California,CA,2,16,1,32144000,1614000,21535000,8995000,30348000,15914000,9668000,2234
Garden Grove Unified,California,CA,3,16,1,647198000,51880000,443129000,152189000,690657000,324588000,220097000,45252
Garfield Elementary,California,CA,1,16,1,662000,36000,519000,107000,711000,367000,239000,60
Garvey Elementary,California,CA,1,16,1,71827000,6834000,48119000,16874000,65173000,35151000,22385000,4890
Gateway Unified,California,CA,3,16,1,48620000,4162000,25842000,18616000,44588000,22772000,14940000,3429
Gazelle Union Elementary,California,CA,1,16,1,610000,64000,404000,142000,573000,225000,121000,41
General Shafter Elementary,California,CA,1,16,1,2961000,151000,546000,2264000,2590000,1082000,677000,153
Gerber Union Elementary,California,CA,1,16,1,5304000,481000,4012000,811000,4836000,2486000,1754000,415
Geyserville Unified,California,CA,3,16,1,4513000,195000,1436000,2882000,4222000,2060000,1380000,242
Gilroy Unified,California,CA,3,16,1,143274000,10658000,66695000,65921000,130516000,70383000,46439000,11852
Glendale Unified,California,CA,3,16,1,364194000,26930000,235151000,102113000,358122000,163449000,114246000,26117
Glendora Unified,California,CA,3,16,1,88423000,3372000,58500000,26551000,80341000,49119000,35911000,7607
Gold Oak Union Elementary,California,CA,1,16,1,5378000,255000,3012000,2111000,4839000,2339000,1573000,479
Gold Trail Union Elementary,California,CA,1,16,1,6516000,285000,3851000,2380000,6316000,3594000,2506000,634
Golden Feather Union Elementary,California,CA,3,16,1,2693000,120000,1479000,1094000,1610000,850000,519000,180
Goleta Union Elementary,California,CA,1,16,1,67885000,14838000,14710000,38337000,52420000,32976000,22969000,3684
Gorman Elementary,California,CA,3,16,1,1643000,40000,992000,611000,1309000,585000,352000,2339
Grant Elementary,California,CA,1,16,1,6820000,258000,4765000,1797000,6416000,3769000,2867000,614
Grass Valley Elementary,California,CA,1,16,1,22048000,1984000,8377000,11687000,21422000,12434000,8291000,1745
Gratton Elementary,California,CA,6,16,1,1597000,52000,1277000,268000,1564000,742000,551000,-2
Gravenstein Union Elementary,California,CA,1,16,1,9517000,154000,5569000,3794000,8584000,3912000,3068000,730
Graves Elementary,California,CA,1,16,1,409000,11000,273000,125000,441000,192000,150000,39
Green Point Elementary,California,CA,1,16,1,271000,22000,211000,38000,265000,141000,91000,10
Greenfield Union,California,CA,1,16,1,114041000,11630000,89723000,12688000,107140000,55736000,37319000,9271
Greenfield Union Elementary,California,CA,1,16,1,45034000,4136000,32779000,8119000,42491000,20723000,11351000,3510
Grenada Elementary,California,CA,1,16,1,2153000,183000,1529000,441000,2096000,1063000,685000,181
Grossmont Union High,California,CA,2,16,1,329738000,20793000,148224000,160721000,316191000,136063000,79655000,21860
Guadalupe Union Elementary,California,CA,1,16,1,15878000,1706000,11928000,2244000,15701000,8388000,5502000,1269
Cucamonga Elementary,California,CA,1,16,1,57513000,2357000,7284000,47872000,37922000,17759000,12726000,2563
Guerneville Elementary,California,CA,1,16,1,3904000,306000,1161000,2437000,4061000,1808000,1265000,281
Gustine Unified,California,CA,3,16,1,22096000,1860000,16523000,3713000,20349000,9972000,6591000,1888
Hacienda la Puente Unified,California,CA,3,16,1,324946000,27644000,239893000,57409000,297906000,139293000,84123000,19367
Hanford Elementary,California,CA,1,16,1,72539000,5490000,58384000,8665000,67525000,36593000,21935000,5890
Hanford Joint Union High,California,CA,2,16,1,52051000,2147000,36660000,13244000,43937000,24062000,14621000,3772
Happy Camp Union Elementary,California,CA,1,16,1,1998000,279000,1163000,556000,1582000,857000,507000,120
Happy Valley Elementary,California,CA,1,16,1,1511000,46000,400000,1065000,1637000,779000,545000,132
Happy Valley Union Elementary,California,CA,1,16,1,6540000,603000,4647000,1290000,5925000,2950000,2033000,501
Harmony Union Elementary,California,CA,3,16,1,9534000,268000,6463000,2803000,9652000,4757000,3400000,702
Hart-Ransom Union Elementary,California,CA,3,16,1,12109000,536000,9037000,2536000,10731000,5671000,4222000,1142
Hawthorne,California,CA,3,16,1,115234000,12342000,84326000,18566000,111748000,57126000,38007000,8689
Hayward Unified,California,CA,3,16,1,305511000,30476000,176894000,98141000,290029000,172420000,109675000,22846
Heber Elementary,California,CA,1,16,1,15479000,1274000,11991000,2214000,15348000,8062000,5380000,1218
Helendale Elementary,California,CA,3,16,1,25249000,852000,21894000,2503000,23144000,10313000,7377000,2400
Hemet Unified,California,CA,3,16,1,306886000,25332000,198815000,82739000,316868000,180487000,119873000,21480
Hermosa Beach City Elementary,California,CA,1,16,1,15550000,328000,8235000,6987000,14103000,8641000,6407000,1430
Hickman Community Charter,California,CA,6,16,1,9971000,350000,8472000,1149000,9042000,5683000,4374000,-2
Hillsborough City Elementary,California,CA,1,16,1,28991000,295000,2849000,25847000,27957000,17220000,12785000,1495
Hilmar Unified,California,CA,3,16,1,26047000,1980000,17623000,6444000,24228000,13882000,9256000,2291
Hollister,California,CA,1,16,1,64521000,5087000,39433000,20001000,70310000,33899000,23476000,5654
Holtville Unified,California,CA,3,16,1,21755000,1721000,14941000,5093000,19074000,11256000,7093000,1585
Hope Elementary,California,CA,1,16,1,11895000,396000,1960000,9539000,11410000,7276000,5366000,998
Hope Elementary,California,CA,1,16,1,2514000,142000,2156000,216000,2263000,1115000,773000,251
Horicon Elementary,California,CA,1,16,1,2132000,72000,262000,1798000,1934000,805000,481000,47
Hornbrook Elementary,California,CA,1,16,1,1126000,98000,423000,605000,1048000,434000,233000,55
Hot Springs Elementary,California,CA,1,16,1,396000,60000,233000,103000,249000,107000,67000,18
Howell Mountain Elementary,California,CA,1,16,1,2116000,97000,255000,1764000,2080000,1069000,629000,80
Hueneme Elementary,California,CA,1,16,1,101688000,9113000,76861000,15714000,101793000,55661000,37569000,8458
Hughes-Elizabeth Lakes Union Elementary,California,CA,1,16,1,2547000,252000,1316000,979000,2357000,1202000,853000,-3
Huntington Beach City Elementary,California,CA,1,16,1,75668000,2954000,18834000,53880000,69838000,41971000,30725000,7008
Huntington Beach Union High,California,CA,3,16,1,243657000,15641000,96147000,131869000,227290000,109895000,68525000,16048
Hydesville Elementary,California,CA,1,16,1,1983000,91000,1290000,602000,2771000,1013000,735000,197
Igo Ono Platina Union Elementary,California,CA,1,16,1,1029000,89000,427000,513000,944000,402000,218000,58
Imperial Unified,California,CA,3,16,1,45628000,2108000,32357000,11163000,42037000,24705000,17001000,4036
Indian Diggings Elementary,California,CA,1,16,1,253000,21000,147000,85000,250000,156000,128000,19
Indian Springs Elementary,California,CA,1,16,1,634000,36000,157000,441000,775000,343000,192000,15
Inglewood Unified,California,CA,3,16,1,184043000,16624000,119325000,48094000,156502000,70124000,45651000,13162
Island Union Elementary,California,CA,6,16,1,3900000,226000,3134000,540000,3497000,1784000,1296000,-2
Jacoby Creek Elementary,California,CA,6,16,1,4186000,147000,2865000,1174000,3790000,2089000,1578000,-2
Jamestown Elementary,California,CA,3,16,1,4814000,433000,2309000,2072000,4333000,2415000,1467000,442
Jamul-Dulzura Union Elementary,California,CA,3,16,1,10606000,574000,5082000,4950000,9450000,5179000,3158000,874
Janesville Union Elementary,California,CA,1,16,1,3538000,226000,2765000,547000,3213000,1747000,1245000,351
Jefferson Elementary,California,CA,1,16,1,218000,23000,111000,84000,259000,61000,61000,9
Jefferson Elementary,California,CA,1,16,1,24101000,967000,17330000,5804000,30971000,11945000,8781000,2346
Jefferson Elementary,California,CA,3,16,1,87071000,4927000,43045000,39099000,85171000,40653000,26216000,7137
Jefferson Union High,California,CA,2,16,1,85801000,2544000,21352000,61905000,77792000,30324000,17553000,4926
John Swett Unified,California,CA,3,16,1,22559000,1616000,9878000,11065000,20777000,10234000,7344000,1754
Johnstonville Elementary,California,CA,1,16,1,2234000,129000,1823000,282000,1971000,948000,576000,204
Julian Union High,California,CA,2,16,1,3278000,112000,872000,2294000,3409000,1708000,1111000,163
Julian Union Elementary,California,CA,3,16,1,45328000,1384000,37421000,6523000,43398000,19522000,14197000,4201
Junction City Elementary,California,CA,1,16,1,1261000,217000,800000,244000,1205000,751000,402000,78
Junction Elementary,California,CA,1,16,1,3203000,140000,1471000,1592000,2688000,1298000,819000,273
Junction Elementary,California,CA,1,16,1,587000,73000,429000,85000,531000,261000,188000,31
Jurupa Unified,California,CA,3,16,1,251494000,18948000,179190000,53356000,254550000,130520000,90052000,19282
Kelseyville Unified,California,CA,3,16,1,20867000,1711000,12391000,6765000,21154000,10486000,6544000,1694
Kentfield Elementary,California,CA,1,16,1,20192000,164000,3124000,16904000,18140000,10158000,7676000,1233
Kenwood,California,CA,1,16,1,3261000,50000,768000,2443000,2603000,1548000,930000,141
Keppel Union Elementary,California,CA,1,16,1,32866000,3078000,24716000,5072000,31747000,16390000,11214000,2627
Kerman Unified,California,CA,3,16,1,64911000,5370000,49984000,9557000,57993000,27386000,17803000,5064
Kern High,California,CA,2,16,1,524983000,36159000,344484000,144340000,492443000,251911000,145354000,38070
Kernville Union Elementary,California,CA,1,16,1,11795000,1257000,6903000,3635000,12384000,5629000,3311000,877
Keyes Union,California,CA,3,16,1,14043000,1126000,9873000,3044000,12380000,6587000,4703000,1099
South Monterey County Joint Union High,California,CA,2,16,1,29427000,1501000,18153000,9773000,24702000,11391000,7516000,2159
King City Union,California,CA,1,16,1,33058000,2527000,23551000,6980000,30772000,15893000,10639000,2632
Kings Canyon Joint Unified,California,CA,3,16,1,138911000,13456000,104673000,20782000,134747000,60518000,36735000,9717
Kings River Union Elementary,California,CA,1,16,1,6160000,856000,4678000,626000,5118000,2589000,1783000,449
Kings River-Hardwick Union Elementary,California,CA,6,16,1,7897000,241000,6306000,1350000,6627000,4083000,3016000,-2
Kingsburg Elementary Charter,California,CA,6,16,1,25188000,1950000,18501000,4737000,25901000,12394000,7599000,-2
Kingsburg Joint Union High,California,CA,2,16,1,16383000,912000,9275000,6196000,17273000,7446000,5246000,1186
Kirkwood Elementary,California,CA,1,16,1,1039000,62000,858000,119000,947000,489000,317000,98
Kit Carson Union Elementary,California,CA,1,16,1,8090000,461000,6539000,1090000,6854000,3472000,2175000,613
Klamath River Union Elementary,California,CA,1,16,1,337000,43000,138000,156000,338000,125000,80000,18
Klamath-Trinity Joint Unified,California,CA,3,16,1,36466000,6462000,27163000,2841000,41116000,9644000,6108000,1073
Kneeland Elementary,California,CA,1,16,1,467000,27000,352000,88000,476000,219000,141000,25
Knights Ferry Elementary,California,CA,1,16,1,1110000,39000,705000,366000,1029000,498000,330000,91
Knightsen Elementary,California,CA,1,16,1,9022000,304000,3218000,5500000,9242000,3108000,2190000,534
Konocti Unified,California,CA,3,16,1,41089000,3980000,27524000,9585000,40703000,19067000,11464000,3244
La Canada Unified,California,CA,3,16,1,51421000,920000,20892000,29609000,48872000,27802000,18949000,4093
La Habra City Elementary,California,CA,1,16,1,60290000,4712000,34477000,21101000,57505000,32975000,21592000,4913
La Honda-Pescadero Unified,California,CA,3,16,1,6615000,823000,1106000,4686000,6527000,3467000,2327000,329
La Mesa-Spring Valley,California,CA,1,16,1,140950000,10848000,82575000,47527000,135472000,81716000,51083000,12197
Lafayette Elementary,California,CA,1,16,1,42131000,820000,13805000,27506000,42477000,23839000,18036000,3576
Laguna Beach Unified,California,CA,3,16,1,61075000,1037000,7190000,52848000,60210000,29101000,19708000,3029
Laguna Joint Elementary,California,CA,1,16,1,309000,20000,217000,72000,336000,134000,124000,19
Pacifica,California,CA,1,16,1,37775000,1129000,15303000,21343000,34727000,17305000,11424000,3205
Lagunita Elementary,California,CA,1,16,1,1066000,39000,737000,290000,921000,465000,276000,98
