NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33,V33
SOUTHSIDE FAMILY CHARTER SCHOOL,Minnesota,MN,1,15,1,1304000,65000,1037000,202000,1317000,540000,400000,109
BEACON PREPARATORY SCHOOL,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
YINGHUA ACADEMY,Minnesota,MN,1,15,1,6967000,306000,5784000,877000,6184000,3026000,2201000,667
SEVEN HILLS PREPARATORY ACADEMY,Minnesota,MN,1,15,1,7345000,210000,6881000,254000,7429000,3359000,2737000,712
LEARNING FOR LEADERSHIP CHARTER,Minnesota,MN,3,15,1,3575000,323000,3237000,15000,3571000,1525000,1288000,233
PLAINVIEW-ELGIN-MILLVILLE,Minnesota,MN,3,15,1,15404000,532000,11764000,3108000,15460000,7827000,6195000,1474
HIAWATHA ACADEMIES,Minnesota,MN,1,15,1,12363000,1137000,9890000,1336000,12448000,5397000,3372000,836
STONEBRIDGE WORLD SCHOOL,Minnesota,MN,1,15,1,3853000,487000,3317000,49000,4026000,1659000,1315000,255
CLARKFIELD CHARTER SCHOOL,Minnesota,MN,1,15,1,810000,83000,674000,53000,868000,424000,288000,60
EAST RANGE ACADEMY OF TECH-SCIENCE,Minnesota,MN,2,15,1,1740000,121000,1600000,19000,1714000,799000,566000,131
LAURA JEFFREY ACADEMY CHARTER,Minnesota,MN,1,15,1,2242000,88000,2043000,111000,2461000,1128000,1004000,135
GLACIAL HILLS ELEMENTARY,Minnesota,MN,1,15,1,1554000,125000,1304000,125000,1316000,749000,594000,125
RTR PUBLIC SCHOOLS,Minnesota,MN,3,15,1,7266000,407000,5503000,1356000,7869000,3237000,2057000,584
NOBLE ACADEMY,Minnesota,MN,1,15,1,5747000,680000,5036000,31000,5247000,2216000,1458000,463
INTERNATIONAL SPANISH LANGUAGE ACAD,Minnesota,MN,1,15,1,2636000,45000,2397000,194000,2574000,1126000,844000,299
PAUL BUNYAN EDUCATION COOPERATIVE,Minnesota,MN,7,15,1,-2,-2,-2,-2,-2,-2,-2,-2
LINCOLN INTERNATIONAL SCHOOL,Minnesota,MN,2,15,1,2519000,314000,2176000,29000,2234000,907000,659000,139
MINISINAAKWAANG LEADERSHIP ACADEMY,Minnesota,MN,3,15,1,1089000,179000,500000,410000,1123000,501000,380000,26
COMMUNITY SCHOOL OF EXCELLENCE,Minnesota,MN,1,15,1,12591000,1250000,11256000,85000,12242000,5678000,4076000,949
METRO TECH ACADEMY,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
KIPP MINNESOTA CHARTER SCHOOL,Minnesota,MN,1,15,1,4778000,407000,3228000,1143000,4913000,2257000,1386000,255
BEST ACADEMY,Minnesota,MN,1,15,1,9163000,754000,7830000,579000,10056000,4199000,3403000,658
NATURAL SCIENCE ACADEMY,Minnesota,MN,1,15,1,520000,11000,495000,14000,777000,0,0,62
ASPEN ACADEMY,Minnesota,MN,1,15,1,4992000,87000,4658000,247000,4848000,2176000,1598000,539
INFINITY:MINNESOTA  DIGITAL ACADEMY,Minnesota,MN,7,15,1,506000,0,3000,503000,533000,350000,229000,-2
GLOBAL ACADEMY,Minnesota,MN,1,15,1,6385000,616000,5576000,193000,6400000,2816000,2000000,430
RIVERS EDGE ACADEMY,Minnesota,MN,2,15,1,1164000,46000,1057000,61000,1168000,531000,366000,70
LIONSGATE ACADEMY,Minnesota,MN,2,15,1,9481000,100000,9220000,161000,9422000,5437000,4954000,167
BRIGHT WATER ELEMENTARY,Minnesota,MN,1,15,1,2051000,111000,1815000,125000,2090000,874000,693000,162
RUM RIVER SPECIAL EDUCATION COOP,Minnesota,MN,7,15,1,8108000,2074000,3676000,2358000,12526000,0,0,-2
COLOGNE ACADEMY,Minnesota,MN,1,15,1,5898000,193000,5388000,317000,5711000,2696000,2181000,503
DAVINCI ACADEMY,Minnesota,MN,1,15,1,4473000,130000,4162000,181000,4648000,2051000,1502000,411
OSHKI OGIMAAG CHARTER SCHOOL,Minnesota,MN,1,15,1,977000,306000,479000,192000,851000,420000,257000,31
REDWOOD AREA TELECOM COOPERATIVE,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
SCOTT COUNTY SCHOOLS NETWORK (SCSN),Minnesota,MN,7,15,1,-2,-2,-2,-2,-2,-2,-2,-2
CANNON RIVER STEM SCHOOL,Minnesota,MN,1,15,1,3063000,172000,2799000,92000,2961000,1386000,1190000,294
COLLEGE PREPARATORY ELEMENTARY,Minnesota,MN,1,15,1,5232000,375000,4804000,53000,5515000,2365000,1781000,314
TRACY AREA PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,9581000,609000,7075000,1897000,10907000,4839000,3442000,775
SOUTHERN MN EDUCATION CONSORTIUM,Minnesota,MN,7,15,1,938000,484000,0,454000,926000,0,0,-2
ORTONVILLE PUBLIC SCHOOLS,Minnesota,MN,3,15,1,7508000,373000,5006000,2129000,7220000,4128000,2961000,488
NOBLES COUNTY INTG COLLABORATIVE,Minnesota,MN,7,15,1,897000,0,0,897000,897000,478000,340000,-2
MINNEAPOLIS COLLEGE PREPARATORY,Minnesota,MN,2,15,1,1604000,229000,1035000,340000,1528000,637000,446000,106
PARNASSUS PREPARATORY CHARTER SCH,Minnesota,MN,3,15,1,7789000,246000,7234000,309000,7891000,2669000,1955000,801
HENNEPIN ELEMENTARY SCHOOL,Minnesota,MN,1,15,1,3920000,497000,3346000,77000,3676000,1464000,1193000,254
SE MINNESOTA VIRTUAL ACADEMY(SEMVA),Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
NOVA CLASSICAL ACADEMY,Minnesota,MN,3,15,1,9162000,176000,8439000,547000,8960000,4379000,3355000,909
GREAT EXPECTATIONS,Minnesota,MN,1,15,1,1003000,51000,920000,32000,1019000,523000,426000,78
MINNESOTA INTERNSHIP CENTER,Minnesota,MN,2,15,1,4967000,268000,4666000,33000,4050000,1684000,1070000,368
HMONG COLLEGE PREP ACADEMY,Minnesota,MN,3,15,1,17200000,2002000,14951000,247000,16179000,6919000,4842000,1213
PALADIN CAREER AND TECH HIGH SCHOOL,Minnesota,MN,2,15,1,4556000,188000,4356000,12000,4772000,2169000,1617000,283
GREAT RIVER SCHOOL,Minnesota,MN,3,15,1,4718000,129000,4264000,325000,4503000,2036000,1706000,422
TREKNORTH HIGH SCHOOL,Minnesota,MN,3,15,1,3156000,141000,2891000,124000,3004000,1575000,1301000,249
VOYAGEURS EXPEDITIONARY,Minnesota,MN,3,15,1,1429000,109000,1283000,37000,1414000,637000,492000,95
MAIN STREET SCHOOL PERFORMING ARTS,Minnesota,MN,2,15,1,3242000,62000,2965000,215000,3392000,1502000,1151000,306
AUGSBURG FAIRVIEW ACADEMY,Minnesota,MN,2,15,1,2345000,104000,2220000,21000,2350000,1272000,1030000,145
ST PAUL CONSERVATORY PERFORMING ART,Minnesota,MN,2,15,1,6134000,115000,5884000,135000,6095000,2724000,1960000,620
FRASER ACADEMY,Minnesota,MN,1,15,1,3564000,43000,3419000,102000,4059000,1567000,1448000,80
URBAN ACADEMY CHARTER SCHOOL,Minnesota,MN,1,15,1,4026000,410000,3614000,2000,3817000,1638000,1176000,284
NEW CITY SCHOOL,Minnesota,MN,1,15,1,2406000,111000,1896000,399000,2313000,1112000,848000,212
ARCADIA CHARTER SCHOOL,Minnesota,MN,3,15,1,1618000,72000,1502000,44000,1675000,795000,662000,126
MINNEAPOLIS ACADEMY CHARTER SCHOOL,Minnesota,MN,1,15,1,1877000,145000,1696000,36000,2014000,909000,676000,142
LAKES INTERNATIONAL LANGUAGE ACADEM,Minnesota,MN,1,15,1,7009000,176000,5962000,871000,7132000,3821000,2192000,735
KALEIDOSCOPE CHARTER SCHOOL,Minnesota,MN,3,15,1,5507000,199000,5128000,180000,5485000,2671000,2268000,502
ACADEMIC ARTS HIGH SCHOOL,Minnesota,MN,2,15,1,1210000,32000,1175000,3000,1113000,472000,361000,79
ST. CROIX PREPARATORY ACADEMY,Minnesota,MN,3,15,1,12130000,241000,10420000,1469000,11557000,5440000,4012000,1146
UBAH MEDICAL ACADEMY CHARTER SCHOOL,Minnesota,MN,2,15,1,5278000,378000,4900000,0,4805000,2146000,1387000,369
EAGLE RIDGE ACADEMY CHARTER SCHOOL,Minnesota,MN,3,15,1,8769000,189000,8091000,489000,8573000,4187000,3304000,862
DAKOTA AREA COMMUNITY CHARTER SCH,Minnesota,MN,1,15,1,415000,32000,302000,81000,372000,192000,104000,37
BEACON ACADEMY,Minnesota,MN,1,15,1,4745000,156000,4456000,133000,5001000,2287000,1796000,408
STEP ACADEMY CHARTER SCHOOL,Minnesota,MN,3,15,1,3011000,242000,2752000,17000,2692000,1133000,772000,264
CORNERSTONE MONTESSORI ELEMENTARY,Minnesota,MN,1,15,1,1531000,93000,1398000,40000,1539000,582000,483000,124
DISCOVERY WOODS MONTESSORI SCHOOL,Minnesota,MN,1,15,1,1229000,61000,1064000,104000,1428000,743000,553000,105
ROCHESTER STEM ACADEMY,Minnesota,MN,2,15,1,1189000,109000,1080000,0,1205000,503000,362000,80
CONNECTIONS HIGH SCHOOL,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
VERMILION COUNTRY SCHOOL,Minnesota,MN,2,15,1,1089000,180000,868000,41000,1363000,0,0,58
MASTERY SCHOOL,Minnesota,MN,1,15,1,3988000,487000,2996000,505000,3963000,1155000,988000,247
WEST SIDE SUMMIT CHARTER SCHOOL,Minnesota,MN,1,15,1,1637000,259000,1359000,19000,1779000,585000,419000,114
WEST CONCORD PUBLIC CHARTER SCHOOL,Minnesota,MN,1,15,1,765000,191000,514000,60000,752000,275000,160000,52
UPPER MISSISSIPPI ACADEMY,Minnesota,MN,3,15,1,2825000,263000,2415000,147000,2662000,1108000,959000,230
ARC4H ACADEMY,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
NASHA SHKOLA CHARTER SCHOOL,Minnesota,MN,1,15,1,1792000,316000,1453000,23000,1684000,585000,460000,128
TRI-CITY UNITED SCHOOL DISTRICT,Minnesota,MN,3,15,1,25246000,1479000,16555000,7212000,21707000,10563000,7794000,1948
PRODEO ACADEMY,Minnesota,MN,1,15,1,2016000,293000,1276000,447000,1846000,644000,389000,126
FREEDOM ACADEMY CHARTER SCHOOL,Minnesota,MN,N,15,1,165000,154000,0,11000,164000,85000,0,-2
BRANDON-EVANSVILLE PUBLIC SCHOOLS,Minnesota,MN,3,15,1,5285000,317000,3869000,1099000,5464000,2375000,1862000,444
MORRIS AREA PUBLIC SCHOOLS,Minnesota,MN,3,15,1,14448000,318000,9259000,4871000,13890000,6895000,4978000,1032
VENTURE ACADEMY,Minnesota,MN,1,15,1,2902000,388000,2452000,62000,2916000,1272000,908000,185
RED LAKE COUNTY CENTRAL PUBLIC SCH,Minnesota,MN,3,15,1,5984000,234000,4087000,1663000,6386000,3125000,1990000,382
SEJONG ACADEMY OF MINNESOTA,Minnesota,MN,1,15,1,932000,245000,655000,32000,908000,312000,201000,60
SOUTHWEST METRO EDUCATIONAL COOP,Minnesota,MN,3,15,1,16690000,743000,10159000,5788000,16146000,9278000,7106000,-3
ROUND LAKE-BREWSTER PUBLIC SCHOOLS,Minnesota,MN,1,15,1,3515000,223000,2450000,842000,3566000,1570000,1043000,266
TECHNICAL ACADEMIES OF MINNESOTA,Minnesota,MN,2,15,1,1711000,192000,1454000,65000,1768000,0,0,133
STAR OF THE NORTH ACADEMY CHARTER S,Minnesota,MN,1,15,1,1404000,301000,1095000,8000,1348000,486000,286000,92
DISCOVERY CHARTER SCHOOL,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
OPEN DOOR ACADEMY CHARTER SCHOOL,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
UNIVERSAL ACADEMY CHARTER SCHOOL,Minnesota,MN,1,15,1,2674000,472000,2202000,0,2002000,719000,493000,167
AGAMIM HEBREW LANGUAGE CHARTER SCHO,Minnesota,MN,N,15,1,118000,50000,0,68000,93000,26000,0,-2
SAINT CLOUD MATH AND SCIENCE ACADEM,Minnesota,MN,1,15,1,2069000,387000,1678000,4000,1836000,820000,623000,138
BDOTE LEARNING CENTER,Minnesota,MN,1,15,1,1481000,489000,760000,232000,1519000,586000,276000,59
ART AND SCIENCE ACADEMY,Minnesota,MN,1,15,1,1999000,375000,1557000,67000,2076000,839000,641000,156
NORTHEAST COLLEGE PREP,Minnesota,MN,1,15,1,2360000,463000,1700000,197000,2191000,764000,560000,145
MINNESOTA MATH AND SCIENCE ACADEMY,Minnesota,MN,1,15,1,3463000,361000,3096000,6000,3722000,1242000,918000,265
MILL CITY HIGH SCHOOL,Minnesota,MN,N,15,1,172000,172000,0,0,173000,68000,0,-2
WOODBURY LEADERSHIP ACADEMY,Minnesota,MN,1,15,1,1758000,243000,1407000,108000,1602000,760000,572000,195
METRO EDUCATION FOR FUTURE EMPLOY,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
JANE GOODALL ENVIRONMENTAL SCIENCE,Minnesota,MN,N,15,1,65000,60000,0,5000,65000,0,0,-2
SUMMIT CHARTER SCHOOL,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
FLEX ACADEMY,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
MINNESOTA EARLY LEARNING ACADEMY,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
CARVER COUNTY SCHOOLS NETWORK,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
LEVEL UP ACADEMY,Minnesota,MN,N,15,1,115000,57000,0,58000,113000,0,0,-2
LEARNING REIMAGINED,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
NEW SUMMIT SCHOOL,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
CROSSWINDS ARTS AND SCIENCE SCHOOL,Minnesota,MN,3,15,1,2193000,181000,1904000,108000,2217000,1339000,1245000,179
ROCHESTER BEACON ACADEMY,Minnesota,MN,N,15,1,160000,120000,0,40000,141000,24000,0,-2
SHERBURNE AND NORTHERN WRIGHT SPECI,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
BANNAADIR COLLEGE PREP,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
TESFA INTERNATIONAL SCHOOL,Minnesota,MN,N,15,1,195000,40000,0,155000,194000,63000,0,-2
TWIN CITIES COMMUNITY SCHOOL,Minnesota,MN,N,15,1,-2,-2,-2,-2,-2,-2,-2,-2
NORTHEAST METRO 916,Minnesota,MN,7,15,1,50924000,719000,27735000,22470000,51341000,26035000,22034000,-3
LESTER PRAIRIE PUBLIC SCHOOL DIST.,Minnesota,MN,3,15,1,5088000,227000,3567000,1294000,5427000,2207000,1704000,437
SOUTHLAND PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,6219000,184000,4270000,1765000,6815000,3953000,2966000,456
ADRIAN PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,7565000,331000,5376000,1858000,6757000,3276000,2510000,575
AITKIN PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,15023000,669000,10648000,3706000,15147000,7788000,5216000,1204
WALKER-HACKENSACK-AKELEY SCHL. DIST,Minnesota,MN,3,15,1,10711000,1176000,6435000,3100000,10249000,6005000,4078000,736
ALBANY PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,19457000,546000,14396000,4515000,18718000,11549000,8135000,1748
ALBERT LEA PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,47932000,2676000,35144000,10112000,50093000,24607000,18544000,3376
ALDEN-CONGER PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,6092000,161000,4485000,1446000,5428000,2655000,2072000,499
ALEXANDRIA PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,56048000,2878000,34827000,18343000,58084000,26669000,18902000,3984
ANNANDALE PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,21798000,649000,14600000,6549000,22602000,10768000,7506000,1767
ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,Minnesota,MN,3,15,1,508155000,20776000,359051000,128328000,499882000,280908000,199060000,37951
ASHBY PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,3454000,113000,2221000,1120000,2979000,1571000,1071000,253
AUSTIN PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,63889000,4403000,48310000,11176000,69730000,33874000,24061000,4823
BADGER PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,3428000,156000,2705000,567000,3280000,1746000,1106000,258
BAGLEY PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,12871000,928000,9993000,1950000,22387000,6359000,4072000,1050
BARNESVILLE PUBLIC SCHOOL DIST.,Minnesota,MN,3,15,1,8976000,284000,7038000,1654000,9459000,4954000,3662000,867
BARNUM PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,8886000,419000,7054000,1413000,9221000,5156000,3574000,792
BATTLE LAKE PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,5811000,236000,3542000,2033000,4885000,2631000,1857000,464
BECKER PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,31992000,647000,21917000,9428000,33771000,16799000,11688000,2822
BELLE PLAINE PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,20586000,636000,13691000,6259000,19701000,9017000,6667000,1631
BEMIDJI PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,67639000,5644000,49514000,12481000,67121000,38379000,26961000,5147
BENSON PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,10973000,513000,7763000,2697000,10864000,5864000,4314000,856
BERTHA-HEWITT PUBLIC SCHOOL DIST.,Minnesota,MN,3,15,1,5819000,403000,4469000,947000,5806000,2919000,2199000,420
BIG LAKE PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,39282000,1039000,28607000,9636000,35831000,19344000,13310000,3298
BIRD ISLAND-OLIVIA-LAKE LILLIAN,Minnesota,MN,3,15,1,8948000,707000,6492000,1749000,9625000,4220000,2987000,722
BLACKDUCK PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,8683000,531000,6856000,1296000,11672000,4095000,2739000,634
BLOOMING PRAIRIE PUBLIC SCHOOL DIST,Minnesota,MN,3,15,1,9234000,380000,6236000,2618000,8606000,3959000,2991000,718
BLOOMINGTON PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,166941000,6520000,97995000,62426000,180211000,94463000,62946000,10380
BLUFFVIEW MONTESSORI,Minnesota,MN,1,15,1,2229000,104000,1792000,333000,2216000,1127000,815000,189
BRAHAM PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,9403000,528000,6914000,1961000,9556000,5117000,3544000,815
BRAINERD PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,90826000,5991000,61155000,23680000,86621000,44376000,33637000,6575
BRECKENRIDGE PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,8677000,435000,5962000,2280000,12343000,4873000,3251000,650
BROOKLYN CENTER SCHOOL DISTRICT,Minnesota,MN,3,15,1,35776000,2632000,26291000,6853000,33338000,16762000,10665000,2436
BROWERVILLE PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,5324000,339000,4269000,716000,5441000,2892000,2086000,405
BROWNS VALLEY PUBLIC SCHOOL DIST.,Minnesota,MN,1,15,1,1626000,97000,1300000,229000,1689000,931000,686000,104
BUFFALO-HANOVER-MONTROSE PUBLIC SCH,Minnesota,MN,3,15,1,71748000,2536000,50202000,19010000,67947000,36312000,26004000,5898
BURNSVILLE PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,140396000,7343000,91607000,41446000,142470000,75819000,51756000,9510
BUTTERFIELD PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,3335000,154000,2616000,565000,3179000,1764000,1137000,228
BYRON PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,21333000,415000,15496000,5422000,23113000,10992000,7877000,1929
CALEDONIA PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,9541000,412000,6004000,3125000,8799000,4455000,3123000,662
CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,Minnesota,MN,3,15,1,57583000,2164000,41775000,13644000,66413000,30606000,19921000,5017
CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,Minnesota,MN,3,15,1,2479000,98000,1674000,707000,2301000,1140000,743000,151
CANBY PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,6526000,372000,4849000,1305000,7547000,3535000,2361000,517
CANNON FALLS PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,14592000,350000,9385000,4857000,13950000,6824000,4618000,1188
CARLTON PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,6207000,429000,4198000,1580000,5753000,3221000,2035000,494
CASS LAKE-BENA PUBLIC SCHOOLS,Minnesota,MN,3,15,1,22404000,5987000,13479000,2938000,22409000,9297000,6012000,1211
CENTENNIAL PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,86731000,2662000,59952000,24117000,85550000,43818000,32485000,6525
EASTERN CARVER COUNTY PUBLIC SCHOOL,Minnesota,MN,3,15,1,135091000,3516000,80101000,51474000,126955000,69148000,46154000,9475
CHATFIELD PUBLIC SCHOOLS,Minnesota,MN,3,15,1,10535000,303000,7218000,3014000,10095000,5248000,3508000,872
FRANCONIA PUBLIC SCHOOL DISTRICT,Minnesota,MN,6,15,1,259000,0,197000,62000,220000,0,0,-2
CHISHOLM PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,11471000,548000,6909000,4014000,10252000,4964000,3316000,764
CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,Minnesota,MN,3,15,1,2477000,68000,1565000,844000,2193000,1010000,774000,172
CITY ACADEMY,Minnesota,MN,2,15,1,1959000,0,1526000,433000,1848000,788000,555000,116
CLEVELAND PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,4814000,196000,3563000,1055000,5310000,2864000,1917000,441
CLIMAX-SHELLY PUBLIC SCHOOLS,Minnesota,MN,3,15,1,2795000,144000,2124000,527000,2509000,1393000,919000,201
CLOQUET PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,33622000,1893000,24386000,7343000,32791000,17139000,12657000,2648
ROCORI PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,24827000,810000,17185000,6832000,23900000,11815000,7832000,2060
GREENWAY PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,17535000,940000,10163000,6432000,16676000,7180000,5451000,1093
COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Minnesota,MN,3,15,1,49932000,3428000,36459000,10045000,52187000,23986000,17470000,3247
COMFREY PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,2282000,115000,1516000,651000,2306000,1263000,886000,154
CROMWELL-WRIGHT PUBLIC SCHOOLS,Minnesota,MN,3,15,1,4787000,311000,3374000,1102000,4719000,2052000,1342000,335
CROOKSTON PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,17280000,951000,11809000,4520000,23411000,8343000,6053000,1249
CROSBY-IRONTON PUBLIC SCHOOL DIST.,Minnesota,MN,3,15,1,16676000,760000,9665000,6251000,14738000,6598000,4941000,1115
DASSEL-COKATO PUBLIC SCHOOL DIST.,Minnesota,MN,3,15,1,23813000,922000,19023000,3868000,25733000,13749000,10149000,2269
DAWSON-BOYD PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,6866000,377000,4941000,1548000,6636000,3830000,2610000,516
DEER RIVER PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,14062000,1877000,9490000,2695000,13729000,6840000,4898000,944
DELANO PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,28310000,474000,19596000,8240000,27073000,13844000,9465000,2423
DETROIT LAKES PUBLIC SCHOOL DIST.,Minnesota,MN,3,15,1,35421000,2119000,27234000,6068000,33481000,19818000,14594000,3001
DILWORTH-GLYNDON-FELTON,Minnesota,MN,3,15,1,17157000,719000,13481000,2957000,16301000,9460000,6979000,1603
DOVER-EYOTA PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,12152000,538000,9184000,2430000,14599000,6977000,4803000,1111
DULUTH PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,133269000,12265000,81870000,39134000,126065000,65380000,45261000,8649
EAST CENTRAL SCHOOL DISTRICT,Minnesota,MN,3,15,1,10645000,581000,7520000,2544000,9781000,4910000,3340000,744
EAST GRAND FORKS PUBLIC SCHOOL DIST,Minnesota,MN,3,15,1,18674000,572000,15376000,2726000,18836000,10799000,7354000,1793
EDEN VALLEY-WATKINS SCHOOL DISTRICT,Minnesota,MN,3,15,1,11552000,632000,8202000,2718000,10497000,5622000,3852000,971
EDGERTON PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,5087000,226000,4106000,755000,4766000,2659000,2035000,381
EDINA PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,121994000,1910000,69032000,51052000,121708000,65611000,45322000,8581
ELK RIVER PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,168677000,5257000,112545000,50875000,160479000,83037000,59766000,13097
ELLSWORTH PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,1993000,93000,1539000,361000,2227000,1264000,879000,146
ELY PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,8250000,339000,5201000,2710000,7671000,3855000,2520000,556
MINNETONKA PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,135383000,2449000,77680000,55254000,144674000,74808000,52983000,9981
FARIBAULT PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,56945000,3429000,38883000,14633000,52838000,27570000,20328000,3933
FARMINGTON PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,93770000,2290000,65949000,25531000,85344000,43422000,31142000,7159
FERGUS FALLS PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,31354000,916000,21894000,8544000,32283000,14396000,10757000,2708
FERTILE-BELTRAMI SCHOOL DISTRICT,Minnesota,MN,3,15,1,5692000,212000,4423000,1057000,5873000,3252000,2326000,440
FISHER PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,3404000,93000,2405000,906000,3093000,1708000,1116000,263
FLOODWOOD PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,4579000,219000,2863000,1497000,3938000,2001000,1357000,244
FOLEY PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,22340000,764000,15982000,5594000,20189000,10943000,7648000,1846
FOREST LAKE PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,85564000,3124000,57771000,24669000,84875000,47158000,29104000,6761
FOSSTON PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,8229000,357000,6367000,1505000,8501000,4672000,3293000,630
FRAZEE-VERGAS PUBLIC SCHOOL DIST.,Minnesota,MN,3,15,1,11582000,832000,8336000,2414000,10290000,5616000,4163000,912
FRIDLEY PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,45995000,2752000,32635000,10608000,42880000,21638000,14869000,3005
FULDA PUBLIC SCHOOL DISTRICT,Minnesota,MN,3,15,1,4365000,224000,3025000,1116000,5318000,2770000,2030000,328
G.F.W.,Minnesota,MN,3,15,1,10383000,447000,7402000,2534000,10529000,5178000,3557000,773
